rank,node_name,op_type,node_type,gtype,median_run_time_s,median_peak_mem_bytes,median_active_mem_bytes,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,memory_size_bytes,inactive_time_s,recomp_time_s,recomp_memory_bytes,device
57,arg0_58,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
58,arg0_59,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
59,arg0_60,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
60,arg0_61,placeholder,other,forward,2.0479999482631683e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
61,arg0_62,placeholder,other,forward,1.8432000651955604e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
62,arg0_63,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
63,arg0_64,placeholder,other,forward,2.1503999829292296e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
64,arg0_65,placeholder,other,forward,1.8432000651955604e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
65,arg0_66,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
66,arg0_67,placeholder,other,forward,2.1503999829292296e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
67,arg0_68,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
68,arg0_69,placeholder,other,forward,2.0479999482631683e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
69,arg0_70,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
70,arg0_71,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
71,arg0_72,placeholder,other,forward,2.0479999482631683e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
72,arg0_73,placeholder,other,forward,2.0479999482631683e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
73,arg0_74,placeholder,other,forward,2.6623999699950218e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
74,arg0_75,placeholder,other,forward,3.3792000263929365e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
75,arg0_76,placeholder,other,forward,2.0479999482631683e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
76,arg0_77,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
77,arg0_78,placeholder,other,forward,2.8672000393271447e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
78,arg0_79,placeholder,other,forward,1.740800030529499e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
79,arg0_80,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
80,arg0_81,placeholder,other,forward,1.8432000651955604e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
81,arg0_82,placeholder,other,forward,2.0479999482631683e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
82,arg0_83,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
83,arg0_84,placeholder,other,forward,2.969600073993206e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
84,arg0_85,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
85,arg0_86,placeholder,other,forward,2.8672000393271447e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
86,arg0_87,placeholder,other,forward,2.0479999482631683e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
87,arg0_88,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
88,arg0_89,placeholder,other,forward,2.764800004661083e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
89,arg0_90,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
90,arg0_91,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
91,arg0_92,placeholder,other,forward,1.8432000651955604e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
92,arg0_93,placeholder,other,forward,1.8432000651955604e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
93,arg0_94,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
94,arg0_95,placeholder,other,forward,1.8432000651955604e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
95,arg0_96,placeholder,other,forward,2.1503999829292296e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
96,arg0_97,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
97,arg0_98,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
98,arg0_99,placeholder,other,forward,1.8432000651955604e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
99,arg0_100,placeholder,other,forward,2.1503999829292296e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
100,arg0_101,placeholder,other,forward,2.764800004661083e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
101,arg0_102,placeholder,other,forward,2.8672000393271447e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
102,arg0_103,placeholder,other,forward,2.6623999699950218e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
103,arg0_104,placeholder,other,forward,2.6623999699950218e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
104,arg0_105,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
105,arg0_106,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
106,arg0_107,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
107,arg0_108,placeholder,other,forward,4.198399931192398e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
108,arg0_109,placeholder,other,forward,4.5056000351905825e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
109,arg0_110,placeholder,other,forward,2.6623999699950218e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
110,arg0_111,placeholder,other,forward,2.1503999829292296e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
111,arg0_112,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
112,arg0_113,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
113,arg0_114,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
114,arg0_115,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
115,arg0_116,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
116,arg0_117,placeholder,other,forward,3.174399957060814e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
117,arg0_118,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
118,arg0_119,placeholder,other,forward,2.969600073993206e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
119,arg0_120,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
120,arg0_121,placeholder,other,forward,3.58400009572506e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
121,arg0_122,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
122,arg0_123,placeholder,other,forward,3.174399957060814e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
123,arg0_124,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
124,arg0_125,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
125,arg0_126,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
126,arg0_127,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
127,arg0_128,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
128,arg0_129,placeholder,other,forward,3.3792000263929365e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
129,arg0_130,placeholder,other,forward,4.403200000524521e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
130,arg0_131,placeholder,other,forward,3.481600061058998e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
131,arg0_132,placeholder,other,forward,2.6623999699950218e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
132,arg0_133,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
133,arg0_134,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
134,arg0_135,placeholder,other,forward,2.6623999699950218e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
135,arg0_136,placeholder,other,forward,1.8432000651955604e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
136,arg0_137,placeholder,other,forward,3.686400130391121e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
137,arg0_138,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
138,arg0_139,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
139,arg0_140,placeholder,other,forward,2.969600073993206e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
140,arg0_141,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
141,arg0_142,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
142,arg0_143,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
143,arg0_144,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
144,arg0_145,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
145,arg0_146,placeholder,other,forward,4.300799965858459e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
146,arg0_147,placeholder,other,forward,4.300799965858459e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
147,arg0_148,placeholder,other,forward,5.0175998359918594e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
148,arg0_149,placeholder,other,forward,5.0175998359918594e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
149,arg0_150,placeholder,other,forward,2.1503999829292296e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
150,arg0_151,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
151,arg0_152,placeholder,other,forward,1.740800030529499e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
152,arg0_153,placeholder,other,forward,1.740800030529499e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
153,arg0_154,placeholder,other,forward,1.740800030529499e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
154,arg0_155,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
155,arg0_156,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
156,arg0_157,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
157,arg0_158,placeholder,other,forward,1.8432000651955604e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
158,arg0_159,placeholder,other,forward,2.1503999829292296e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
159,arg0_160,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
160,arg0_161,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
161,arg0_162,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
162,arg0_163,placeholder,other,forward,2.0479999482631683e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
163,arg0_164,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
164,arg0_165,placeholder,other,forward,1.8432000651955604e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
165,arg0_166,placeholder,other,forward,1.8432000651955604e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
166,arg0_167,placeholder,other,forward,1.8432000651955604e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
167,arg0_168,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
168,arg0_169,placeholder,other,forward,2.2528000175952913e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
169,arg0_170,placeholder,other,forward,2.6623999699950218e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
170,arg0_171,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
171,arg0_172,placeholder,other,forward,3.174399957060814e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
172,arg0_173,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
173,arg0_174,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
174,arg0_175,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
175,arg0_176,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
176,arg0_177,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
177,arg0_178,placeholder,other,forward,2.6623999699950218e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
178,arg0_179,placeholder,other,forward,2.2528000175952913e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
179,arg0_180,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
180,arg0_181,placeholder,other,forward,1.8432000651955604e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
181,arg0_182,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
182,arg0_183,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
183,arg0_184,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
184,arg0_185,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
185,arg0_186,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
186,arg0_187,placeholder,other,forward,4.6080000698566435e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
187,arg0_188,placeholder,other,forward,3.58400009572506e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
188,arg0_189,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
189,arg0_190,placeholder,other,forward,6.246399879455566e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
190,arg0_191,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
191,arg0_192,placeholder,other,forward,2.0479999482631683e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
192,arg0_193,placeholder,other,forward,1.945599913597107e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
193,arg0_194,placeholder,other,forward,2.1503999829292296e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
194,arg0_195,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
195,arg0_196,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
196,arg0_197,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
197,arg0_198,placeholder,other,forward,2.2528000175952913e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
198,arg0_199,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
199,arg0_200,placeholder,other,forward,2.5599999353289605e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
200,arg0_201,placeholder,other,forward,2.6623999699950218e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
201,arg0_202,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
202,arg0_203,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
203,arg0_204,placeholder,other,forward,2.764800004661083e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
204,arg0_205,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
205,arg0_206,placeholder,other,forward,2.3552000522613525e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
206,arg0_207,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
207,arg0_208,placeholder,other,forward,2.2528000175952913e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
208,arg0_209,placeholder,other,forward,2.457600086927414e-05,781056000,781056000,-1,-1,-1,-1,0,0.0,0.0,0,unknown
