activation_name,node_type,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,median_mem_size_bytes,inactive_time_s,recomp_time_s,recomp_memory_bytes
convolution_73,activation,2943,2945,4320,4320,12845056,0.39105535942688663,0.012544,12845056
getitem_295,activation,2947,-1,4320,4320,1024,0.0,1e-06,1024
getitem_296,activation,2948,-1,4320,4320,1024,0.0,1e-06,1024
getitem_297,activation,2949,-1,4320,4320,0,0.0,1e-06,0
relu__70,activation,2950,2951,4316,4319,12845056,0.3863920633886017,0.012544,12845056
convolution_74,activation,2951,2953,4312,4312,12845056,0.3860193273890772,0.012544,12845056
getitem_299,activation,2955,-1,4312,4312,1024,0.0,1e-06,1024
getitem_300,activation,2956,-1,4312,4312,1024,0.0,1e-06,1024
getitem_301,activation,2957,-1,4312,4312,0,0.0,1e-06,0
relu__71,activation,2958,2959,4308,4311,12845056,0.38309587136656115,0.012544,12845056
convolution_75,activation,2959,2961,4304,4304,51380224,0.38219891135394646,0.050176,51380224
getitem_303,activation,2963,-1,4304,4304,4096,0.0,4e-06,4096
getitem_304,activation,2964,-1,4304,4304,4096,0.0,4e-06,4096
getitem_305,activation,2965,-1,4304,4304,0,0.0,1e-06,0
relu__72,activation,2967,2991,4299,4303,51380224,0.3731039354205139,0.050176,51380224
convolution_76,activation,2968,2970,4295,4295,12845056,0.37756761536561023,0.012544,12845056
getitem_307,activation,2972,-1,4295,4295,1024,0.0,1e-06,1024
getitem_308,activation,2973,-1,4295,4295,1024,0.0,1e-06,1024
getitem_309,activation,2974,-1,4295,4295,0,0.0,1e-06,0
relu__73,activation,2975,2976,4291,4294,12845056,0.3726450553499169,0.012544,12845056
convolution_77,activation,2976,2978,4287,4287,12845056,0.37227135934680766,0.012544,12845056
getitem_311,activation,2980,-1,4287,4287,1024,0.0,1e-06,1024
getitem_312,activation,2981,-1,4287,4287,1024,0.0,1e-06,1024
getitem_313,activation,2982,-1,4287,4287,0,0.0,1e-06,0
relu__74,activation,2983,2984,4283,4286,12845056,0.36933750340156324,0.012544,12845056
convolution_78,activation,2984,2986,4279,4279,51380224,0.3684251513909555,0.050176,51380224
getitem_315,activation,2988,-1,4279,4279,4096,0.0,4e-06,4096
getitem_316,activation,2989,-1,4279,4279,4096,0.0,4e-06,4096
getitem_317,activation,2990,-1,4279,4279,0,0.0,1e-06,0
relu__75,activation,2992,3016,4274,4278,51380224,0.3592113594692208,0.050176,51380224
convolution_79,activation,2993,2995,4270,4270,12845056,0.36375087941810563,0.012544,12845056
getitem_319,activation,2997,-1,4270,4270,1024,0.0,1e-06,1024
getitem_320,activation,2998,-1,4270,4270,1024,0.0,1e-06,1024
getitem_321,activation,2999,-1,4270,4270,0,0.0,1e-06,0
relu__76,activation,3000,3001,4266,4269,12845056,0.35881590360216864,0.012544,12845056
convolution_80,activation,3001,3003,4262,4262,12845056,0.35837289560772545,0.012544,12845056
getitem_323,activation,3005,-1,4262,4262,1024,0.0,1e-06,1024
getitem_324,activation,3006,-1,4262,4262,1024,0.0,1e-06,1024
getitem_325,activation,3007,-1,4262,4262,0,0.0,1e-06,0
relu__77,activation,3008,3009,4258,4261,12845056,0.35524559961631963,0.012544,12845056
convolution_81,activation,3009,3011,4254,4254,51380224,0.3542571835834539,0.050176,51380224
getitem_327,activation,3013,-1,4254,4254,4096,0.0,4e-06,4096
getitem_328,activation,3014,-1,4254,4254,4096,0.0,4e-06,4096
getitem_329,activation,3015,-1,4254,4254,0,0.0,1e-06,0
relu__78,activation,3017,3041,4249,4253,51380224,0.3445495354626335,0.050176,51380224
convolution_82,activation,3018,3020,4245,4245,12845056,0.34946287953108623,0.012544,12845056
getitem_331,activation,3022,-1,4245,4245,1024,0.0,1e-06,1024
getitem_332,activation,3023,-1,4245,4245,1024,0.0,1e-06,1024
getitem_333,activation,3024,-1,4245,4245,0,0.0,1e-06,0
relu__79,activation,3025,3026,4241,4244,12845056,0.3444537274427719,0.012544,12845056
convolution_83,activation,3026,3028,4237,4237,12845056,0.34400323143042694,0.012544,12845056
getitem_335,activation,3030,-1,4237,4237,1024,0.0,1e-06,1024
getitem_336,activation,3031,-1,4237,4237,1024,0.0,1e-06,1024
getitem_337,activation,3032,-1,4237,4237,0,0.0,1e-06,0
relu__80,activation,3033,3034,4233,4236,12845056,0.34095247945375806,0.012544,12845056
convolution_84,activation,3034,3036,4229,4229,51380224,0.33998659146390925,0.050176,51380224
getitem_339,activation,3038,-1,4229,4229,4096,0.0,4e-06,4096
getitem_340,activation,3039,-1,4229,4229,4096,0.0,4e-06,4096
getitem_341,activation,3040,-1,4229,4229,0,0.0,1e-06,0
relu__81,activation,3042,3066,4224,4228,51380224,0.33057324744574773,0.050176,51380224
convolution_85,activation,3043,3045,4220,4220,12845056,0.33508390346914585,0.012544,12845056
getitem_343,activation,3047,-1,4220,4220,1024,0.0,1e-06,1024
getitem_344,activation,3048,-1,4220,4220,1024,0.0,1e-06,1024
getitem_345,activation,3049,-1,4220,4220,0,0.0,1e-06,0
relu__82,activation,3050,3051,4216,4219,12845056,0.330144927432761,0.012544,12845056
convolution_86,activation,3051,3053,4212,4212,12845056,0.3297498234361414,0.012544,12845056
getitem_347,activation,3055,-1,4212,4212,1024,0.0,1e-06,1024
getitem_348,activation,3056,-1,4212,4212,1024,0.0,1e-06,1024
getitem_349,activation,3057,-1,4212,4212,0,0.0,1e-06,0
relu__83,activation,3058,3059,4208,4211,12845056,0.32683759941533247,0.012544,12845056
convolution_87,activation,3059,3061,4204,4204,51380224,0.3259293114058677,0.050176,51380224
getitem_351,activation,3063,-1,4204,4204,4096,0.0,4e-06,4096
getitem_352,activation,3064,-1,4204,4204,4096,0.0,4e-06,4096
getitem_353,activation,3065,-1,4204,4204,0,0.0,1e-06,0
relu__84,activation,3067,3091,4199,4203,51380224,0.31684127945452956,0.050176,51380224
convolution_88,activation,3068,3070,4195,4195,12845056,0.3213274554293605,0.012544,12845056
getitem_355,activation,3072,-1,4195,4195,1024,0.0,1e-06,1024
getitem_356,activation,3073,-1,4195,4195,1024,0.0,1e-06,1024
getitem_357,activation,3074,-1,4195,4195,0,0.0,1e-06,0
relu__85,activation,3075,3076,4191,4194,12845056,0.31640307134389917,0.012544,12845056
convolution_89,activation,3076,3078,4187,4187,12845056,0.3160272633340213,0.012544,12845056
getitem_359,activation,3080,-1,4187,4187,1024,0.0,1e-06,1024
getitem_360,activation,3081,-1,4187,4187,1024,0.0,1e-06,1024
getitem_361,activation,3082,-1,4187,4187,0,0.0,1e-06,0
relu__86,activation,3083,3084,4183,4186,12845056,0.3130880953837189,0.012544,12845056
convolution_90,activation,3084,3086,4179,4179,51380224,0.3121715833842757,0.050176,51380224
getitem_363,activation,3088,-1,4179,4179,4096,0.0,4e-06,4096
getitem_364,activation,3089,-1,4179,4179,4096,0.0,4e-06,4096
getitem_365,activation,3090,-1,4179,4179,0,0.0,1e-06,0
relu__87,activation,3092,3116,4174,4178,51380224,0.30262137534283134,0.050176,51380224
convolution_91,activation,3093,3095,4170,4170,12845056,0.30739471948891894,0.012544,12845056
getitem_367,activation,3097,-1,4170,4170,1024,0.0,1e-06,1024
getitem_368,activation,3098,-1,4170,4170,1024,0.0,1e-06,1024
getitem_369,activation,3099,-1,4170,4170,0,0.0,1e-06,0
relu__88,activation,3100,3101,4166,4169,12845056,0.30234127948060646,0.012544,12845056
convolution_92,activation,3101,3103,4162,4162,12845056,0.3018067514859141,0.012544,12845056
getitem_371,activation,3105,-1,4162,4162,1024,0.0,1e-06,1024
getitem_372,activation,3106,-1,4162,4162,1024,0.0,1e-06,1024
getitem_373,activation,3107,-1,4162,4162,0,0.0,1e-06,0
relu__89,activation,3108,3109,4158,4161,12845056,0.29870307139493546,0.012544,12845056
convolution_93,activation,3109,3111,4154,4154,51380224,0.2976972473841163,0.050176,51380224
getitem_375,activation,3113,-1,4154,4154,4096,0.0,4e-06,4096
getitem_376,activation,3114,-1,4154,4154,4096,0.0,4e-06,4096
getitem_377,activation,3115,-1,4154,4154,0,0.0,1e-06,0
relu__90,activation,3117,3141,4149,4153,51380224,0.2883369594272226,0.050176,51380224
convolution_94,activation,3118,3120,4145,4145,12845056,0.2928729913644494,0.012544,12845056
getitem_379,activation,3122,-1,4145,4145,1024,0.0,1e-06,1024
getitem_380,activation,3123,-1,4145,4145,1024,0.0,1e-06,1024
getitem_381,activation,3124,-1,4145,4145,0,0.0,1e-06,0
relu__91,activation,3125,3126,4141,4144,12845056,0.28786895946413277,0.012544,12845056
convolution_95,activation,3126,3128,4137,4137,12845056,0.2873631034605205,0.012544,12845056
getitem_383,activation,3130,-1,4137,4137,1024,0.0,1e-06,1024
getitem_384,activation,3131,-1,4137,4137,1024,0.0,1e-06,1024
getitem_385,activation,3132,-1,4137,4137,0,0.0,1e-06,0
relu__92,activation,3133,3134,4133,4136,12845056,0.2843434554096311,0.012544,12845056
convolution_96,activation,3134,3136,4129,4129,51380224,0.2833402553852647,0.050176,51380224
getitem_387,activation,3138,-1,4129,4129,4096,0.0,4e-06,4096
getitem_388,activation,3139,-1,4129,4129,4096,0.0,4e-06,4096
getitem_389,activation,3140,-1,4129,4129,0,0.0,1e-06,0
relu__93,activation,3142,3166,4124,4128,51380224,0.2738451195620001,0.050176,51380224
convolution_97,activation,3143,3145,4120,4120,12845056,0.2783511034380644,0.012544,12845056
getitem_391,activation,3147,-1,4120,4120,1024,0.0,1e-06,1024
getitem_392,activation,3148,-1,4120,4120,1024,0.0,1e-06,1024
getitem_393,activation,3149,-1,4120,4120,0,0.0,1e-06,0
relu__94,activation,3150,3151,4116,4119,12845056,0.27333487950265417,0.012544,12845056
convolution_98,activation,3151,3153,4112,4112,12845056,0.2729314875006676,0.012544,12845056
getitem_395,activation,3155,-1,4112,4112,1024,0.0,1e-06,1024
getitem_396,activation,3156,-1,4112,4112,1024,0.0,1e-06,1024
getitem_397,activation,3157,-1,4112,4112,0,0.0,1e-06,0
relu__95,activation,3158,3159,4108,4111,12845056,0.26988633554056296,0.012544,12845056
convolution_99,activation,3159,3161,4104,4104,51380224,0.26887158350273976,0.050176,51380224
getitem_399,activation,3163,-1,4104,4104,4096,0.0,4e-06,4096
getitem_400,activation,3164,-1,4104,4104,4096,0.0,4e-06,4096
getitem_401,activation,3165,-1,4104,4104,0,0.0,1e-06,0
relu__96,activation,3167,3191,4099,4103,51380224,0.25962060756981364,0.050176,51380224
convolution_100,activation,3168,3170,4095,4095,12845056,0.2640638715028763,0.012544,12845056
getitem_403,activation,3172,-1,4095,4095,1024,0.0,1e-06,1024
getitem_404,activation,3173,-1,4095,4095,1024,0.0,1e-06,1024
getitem_405,activation,3174,-1,4095,4095,0,0.0,1e-06,0
relu__97,activation,3175,3176,4091,4094,12845056,0.2591557435300201,0.012544,12845056
convolution_101,activation,3176,3178,4087,4087,12845056,0.2587738235350698,0.012544,12845056
getitem_407,activation,3180,-1,4087,4087,1024,0.0,1e-06,1024
getitem_408,activation,3181,-1,4087,4087,1024,0.0,1e-06,1024
getitem_409,activation,3182,-1,4087,4087,0,0.0,1e-06,0
relu__98,activation,3183,3184,4083,4086,12845056,0.25585103955678634,0.012544,12845056
convolution_102,activation,3184,3186,4079,4079,51380224,0.2549354555699973,0.050176,51380224
getitem_411,activation,3188,-1,4079,4079,4096,0.0,4e-06,4096
getitem_412,activation,3189,-1,4079,4079,4096,0.0,4e-06,4096
getitem_413,activation,3190,-1,4079,4079,0,0.0,1e-06,0
relu__99,activation,3192,3216,4074,4078,51380224,0.24627887948416152,0.050176,51380224
convolution_103,activation,3193,3195,4070,4070,12845056,0.25035519954003377,0.012544,12845056
getitem_415,activation,3197,-1,4070,4070,1024,0.0,1e-06,1024
getitem_416,activation,3198,-1,4070,4070,1024,0.0,1e-06,1024
getitem_417,activation,3199,-1,4070,4070,0,0.0,1e-06,0
relu__100,activation,3200,3201,4066,4069,12845056,0.24564911956153793,0.012544,12845056
convolution_104,activation,3201,3203,4062,4062,12845056,0.24526924756541835,0.012544,12845056
getitem_419,activation,3205,-1,4062,4062,1024,0.0,1e-06,1024
getitem_420,activation,3206,-1,4062,4062,1024,0.0,1e-06,1024
getitem_421,activation,3207,-1,4062,4062,0,0.0,1e-06,0
relu__101,activation,3208,3209,4058,4061,12845056,0.24247593552246674,0.012544,12845056
convolution_105,activation,3209,3211,4054,4054,51380224,0.24156969550065685,0.050176,51380224
getitem_423,activation,3213,-1,4054,4054,4096,0.0,4e-06,4096
getitem_424,activation,3214,-1,4054,4054,4096,0.0,4e-06,4096
getitem_425,activation,3215,-1,4054,4054,0,0.0,1e-06,0
relu__102,activation,3217,3241,4049,4053,51380224,0.2327962234299629,0.050176,51380224
convolution_106,activation,3218,3220,4045,4045,12845056,0.2369740154519676,0.012544,12845056
getitem_427,activation,3222,-1,4045,4045,1024,0.0,1e-06,1024
getitem_428,activation,3223,-1,4045,4045,1024,0.0,1e-06,1024
getitem_429,activation,3224,-1,4045,4045,0,0.0,1e-06,0
relu__103,activation,3225,3226,4041,4044,12845056,0.23210790333524337,0.012544,12845056
convolution_107,activation,3226,3228,4037,4037,12845056,0.23173926334083067,0.012544,12845056
getitem_431,activation,3230,-1,4037,4037,1024,0.0,1e-06,1024
getitem_432,activation,3231,-1,4037,4037,1024,0.0,1e-06,1024
getitem_433,activation,3232,-1,4037,4037,0,0.0,1e-06,0
relu__104,activation,3233,3234,4033,4036,12845056,0.22884444734826678,0.012544,12845056
convolution_108,activation,3234,3236,4029,4029,51380224,0.22787375936098392,0.050176,51380224
getitem_435,activation,3238,-1,4029,4029,4096,0.0,4e-06,4096
getitem_436,activation,3239,-1,4029,4029,4096,0.0,4e-06,4096
getitem_437,activation,3240,-1,4029,4029,0,0.0,1e-06,0
relu__105,activation,3242,3266,4024,4028,51380224,0.21916147145442655,0.050176,51380224
convolution_109,activation,3243,3245,4020,4020,12845056,0.22325283140502863,0.012544,12845056
getitem_439,activation,3247,-1,4020,4020,1024,0.0,1e-06,1024
getitem_440,activation,3248,-1,4020,4020,1024,0.0,1e-06,1024
getitem_441,activation,3249,-1,4020,4020,0,0.0,1e-06,0
relu__106,activation,3250,3251,4016,4019,12845056,0.2183621435053646,0.012544,12845056
convolution_110,activation,3251,3253,4012,4012,12845056,0.21797199949435883,0.012544,12845056
getitem_443,activation,3255,-1,4012,4012,1024,0.0,1e-06,1024
getitem_444,activation,3256,-1,4012,4012,1024,0.0,1e-06,1024
getitem_445,activation,3257,-1,4012,4012,0,0.0,1e-06,0
relu__107,activation,3258,3259,4008,4011,12845056,0.21505961549654595,0.012544,12845056
convolution_111,activation,3259,3261,4004,4004,51380224,0.21414630348049096,0.050176,51380224
getitem_447,activation,3263,-1,4004,4004,4096,0.0,4e-06,4096
getitem_448,activation,3264,-1,4004,4004,4096,0.0,4e-06,4096
getitem_449,activation,3265,-1,4004,4004,0,0.0,1e-06,0
relu__108,activation,3267,3291,3999,4003,51380224,0.20555135947093353,0.050176,51380224
convolution_112,activation,3268,3270,3995,3995,12845056,0.20954118350148188,0.012544,12845056
getitem_451,activation,3272,-1,3995,3995,1024,0.0,1e-06,1024
getitem_452,activation,3273,-1,3995,3995,1024,0.0,1e-06,1024
getitem_453,activation,3274,-1,3995,3995,0,0.0,1e-06,0
relu__109,activation,3275,3276,3991,3994,12845056,0.20463929543271644,0.012544,12845056
convolution_113,activation,3276,3278,3987,3987,12845056,0.2042664634324609,0.012544,12845056
getitem_455,activation,3280,-1,3987,3987,1024,0.0,1e-06,1024
getitem_456,activation,3281,-1,3987,3987,1024,0.0,1e-06,1024
getitem_457,activation,3282,-1,3987,3987,0,0.0,1e-06,0
relu__110,activation,3283,3284,3983,3986,12845056,0.20137148744240388,0.012544,12845056
convolution_114,activation,3284,3286,3979,3979,51380224,0.2004847034420817,0.050176,51380224
getitem_459,activation,3288,-1,3979,3979,4096,0.0,4e-06,4096
getitem_460,activation,3289,-1,3979,3979,4096,0.0,4e-06,4096
getitem_461,activation,3290,-1,3979,3979,0,0.0,1e-06,0
relu__111,activation,3292,3316,3974,3978,51380224,0.19195113548077622,0.050176,51380224
convolution_115,activation,3293,3295,3970,3970,12845056,0.195897119514644,0.012544,12845056
getitem_463,activation,3297,-1,3970,3970,1024,0.0,1e-06,1024
getitem_464,activation,3298,-1,3970,3970,1024,0.0,1e-06,1024
getitem_465,activation,3299,-1,3970,3970,0,0.0,1e-06,0
relu__112,activation,3300,3301,3966,3969,12845056,0.1910484154075382,0.012544,12845056
convolution_116,activation,3301,3303,3962,3962,12845056,0.19069513540714958,0.012544,12845056
getitem_467,activation,3305,-1,3962,3962,1024,0.0,1e-06,1024
getitem_468,activation,3306,-1,3962,3962,1024,0.0,1e-06,1024
getitem_469,activation,3307,-1,3962,3962,0,0.0,1e-06,0
relu__113,activation,3308,3309,3958,3961,12845056,0.18752710346318763,0.012544,12845056
convolution_117,activation,3309,3311,3954,3954,51380224,0.18658182347565871,0.050176,51380224
getitem_471,activation,3313,-1,3954,3954,4096,0.0,4e-06,4096
getitem_472,activation,3314,-1,3954,3954,4096,0.0,4e-06,4096
getitem_473,activation,3315,-1,3954,3954,0,0.0,1e-06,0
relu__114,activation,3317,3341,3949,3953,51380224,0.17797542350180418,0.050176,51380224
convolution_118,activation,3318,3320,3945,3945,12845056,0.1817165754772721,0.012544,12845056
getitem_475,activation,3322,-1,3945,3945,1024,0.0,1e-06,1024
getitem_476,activation,3323,-1,3945,3945,1024,0.0,1e-06,1024
getitem_477,activation,3324,-1,3945,3945,0,0.0,1e-06,0
relu__115,activation,3325,3326,3941,3944,12845056,0.17641699162311833,0.012544,12845056
convolution_119,activation,3326,3328,3937,3937,12845056,0.17604255963116866,0.012544,12845056
getitem_479,activation,3330,-1,3937,3937,1024,0.0,1e-06,1024
getitem_480,activation,3331,-1,3937,3937,1024,0.0,1e-06,1024
getitem_481,activation,3332,-1,3937,3937,0,0.0,1e-06,0
relu__116,activation,3333,3334,3933,3936,12845056,0.17292047967761737,0.012544,12845056
convolution_120,activation,3334,3336,3929,3929,51380224,0.17202447968721368,0.050176,51380224
getitem_483,activation,3338,-1,3929,3929,4096,0.0,4e-06,4096
getitem_484,activation,3339,-1,3929,3929,4096,0.0,4e-06,4096
getitem_485,activation,3340,-1,3929,3929,0,0.0,1e-06,0
relu__117,activation,3342,3366,3924,3928,51380224,0.16354025567881744,0.050176,51380224
convolution_121,activation,3343,3345,3920,3920,12845056,0.16727599966898538,0.012544,12845056
getitem_487,activation,3347,-1,3920,3920,1024,0.0,1e-06,1024
getitem_488,activation,3348,-1,3920,3920,1024,0.0,1e-06,1024
getitem_489,activation,3349,-1,3920,3920,0,0.0,1e-06,0
relu__118,activation,3350,3351,3916,3919,12845056,0.16199743971973637,0.012544,12845056
convolution_122,activation,3351,3353,3912,3912,12845056,0.16158198372088353,0.012544,12845056
getitem_491,activation,3355,-1,3912,3912,1024,0.0,1e-06,1024
getitem_492,activation,3356,-1,3912,3912,1024,0.0,1e-06,1024
getitem_493,activation,3357,-1,3912,3912,0,0.0,1e-06,0
relu__119,activation,3358,3359,3908,3911,12845056,0.15845558380708077,0.012544,12845056
convolution_123,activation,3359,3361,3904,3904,51380224,0.15753398380056005,0.050176,51380224
getitem_495,activation,3363,-1,3904,3904,4096,0.0,4e-06,4096
getitem_496,activation,3364,-1,3904,3904,4096,0.0,4e-06,4096
getitem_497,activation,3365,-1,3904,3904,0,0.0,1e-06,0
relu__120,activation,3367,3391,3899,3903,51380224,0.1489332158807662,0.050176,51380224
convolution_124,activation,3368,3370,3895,3895,12845056,0.15259321584738772,0.012544,12845056
getitem_499,activation,3372,-1,3895,3895,1024,0.0,1e-06,1024
getitem_500,activation,3373,-1,3895,3895,1024,0.0,1e-06,1024
getitem_501,activation,3374,-1,3895,3895,0,0.0,1e-06,0
relu__121,activation,3375,3376,3891,3894,12845056,0.14724390384927372,0.012544,12845056
convolution_125,activation,3376,3378,3887,3887,12845056,0.14688140784576517,0.012544,12845056
getitem_503,activation,3380,-1,3887,3887,1024,0.0,1e-06,1024
getitem_504,activation,3381,-1,3887,3887,1024,0.0,1e-06,1024
getitem_505,activation,3382,-1,3887,3887,0,0.0,1e-06,0
relu__122,activation,3383,3384,3883,3886,12845056,0.14378979193791727,0.012544,12845056
convolution_126,activation,3384,3386,3879,3879,51380224,0.14288841595873217,0.050176,51380224
getitem_507,activation,3388,-1,3879,3879,4096,0.0,4e-06,4096
getitem_508,activation,3389,-1,3879,3879,4096,0.0,4e-06,4096
getitem_509,activation,3390,-1,3879,3879,0,0.0,1e-06,0
relu__123,activation,3392,3416,3874,3878,51380224,0.13434188791923213,0.050176,51380224
convolution_127,activation,3393,3395,3870,3870,12845056,0.13806643191724996,0.012544,12845056
getitem_511,activation,3397,-1,3870,3870,1024,0.0,1e-06,1024
getitem_512,activation,3398,-1,3870,3870,1024,0.0,1e-06,1024
getitem_513,activation,3399,-1,3870,3870,0,0.0,1e-06,0
relu__124,activation,3400,3401,3866,3869,12845056,0.13279167986474916,0.012544,12845056
convolution_128,activation,3401,3403,3862,3862,12845056,0.13241078385710706,0.012544,12845056
getitem_515,activation,3405,-1,3862,3862,1024,0.0,1e-06,1024
getitem_516,activation,3406,-1,3862,3862,1024,0.0,1e-06,1024
getitem_517,activation,3407,-1,3862,3862,0,0.0,1e-06,0
relu__125,activation,3408,3409,3858,3861,12845056,0.12931116780452423,0.012544,12845056
convolution_129,activation,3409,3411,3854,3854,51380224,0.1284141437932848,0.050176,51380224
getitem_519,activation,3413,-1,3854,3854,4096,0.0,4e-06,4096
getitem_520,activation,3414,-1,3854,3854,4096,0.0,4e-06,4096
getitem_521,activation,3415,-1,3854,3854,0,0.0,1e-06,0
relu__126,activation,3417,3441,3849,3853,51380224,0.11988601588085289,0.050176,51380224
convolution_130,activation,3418,3420,3845,3845,12845056,0.12362172786518927,0.012544,12845056
getitem_523,activation,3422,-1,3845,3845,1024,0.0,1e-06,1024
getitem_524,activation,3423,-1,3845,3845,1024,0.0,1e-06,1024
getitem_525,activation,3424,-1,3845,3845,0,0.0,1e-06,0
relu__127,activation,3425,3426,3841,3844,12845056,0.11832463980466122,0.012544,12845056
convolution_131,activation,3426,3428,3837,3837,12845056,0.1179406718090176,0.012544,12845056
getitem_527,activation,3430,-1,3837,3837,1024,0.0,1e-06,1024
getitem_528,activation,3431,-1,3837,3837,1024,0.0,1e-06,1024
getitem_529,activation,3432,-1,3837,3837,0,0.0,1e-06,0
relu__128,activation,3433,3434,3833,3836,12845056,0.11483174384571605,0.012544,12845056
convolution_132,activation,3434,3436,3829,3829,51380224,0.11391321584768588,0.050176,51380224
getitem_531,activation,3438,-1,3829,3829,4096,0.0,4e-06,4096
getitem_532,activation,3439,-1,3829,3829,4096,0.0,4e-06,4096
getitem_533,activation,3440,-1,3829,3829,0,0.0,1e-06,0
relu__129,activation,3442,3466,3824,3828,51380224,0.10536153594218187,0.050176,51380224
convolution_133,activation,3443,3445,3820,3820,12845056,0.10904095989838235,0.012544,12845056
getitem_535,activation,3447,-1,3820,3820,1024,0.0,1e-06,1024
getitem_536,activation,3448,-1,3820,3820,1024,0.0,1e-06,1024
getitem_537,activation,3449,-1,3820,3820,0,0.0,1e-06,0
relu__130,activation,3450,3451,3816,3819,12845056,0.10373439993523054,0.012544,12845056
convolution_134,activation,3451,3453,3812,3812,12845056,0.10328694393485775,0.012544,12845056
getitem_539,activation,3455,-1,3812,3812,1024,0.0,1e-06,1024
getitem_540,activation,3456,-1,3812,3812,1024,0.0,1e-06,1024
getitem_541,activation,3457,-1,3812,3812,0,0.0,1e-06,0
relu__131,activation,3458,3459,3808,3811,12845056,0.1000982079692184,0.012544,12845056
convolution_135,activation,3459,3461,3804,3804,51380224,0.09912441597506393,0.050176,51380224
getitem_543,activation,3463,-1,3804,3804,4096,0.0,4e-06,4096
getitem_544,activation,3464,-1,3804,3804,4096,0.0,4e-06,4096
getitem_545,activation,3465,-1,3804,3804,0,0.0,1e-06,0
relu__132,activation,3467,3491,3799,3803,51380224,0.0905572479646652,0.050176,51380224
convolution_136,activation,3468,3470,3795,3795,12845056,0.09428313595056524,0.012544,12845056
getitem_547,activation,3472,-1,3795,3795,1024,0.0,1e-06,1024
getitem_548,activation,3473,-1,3795,3795,1024,0.0,1e-06,1024
getitem_549,activation,3474,-1,3795,3795,0,0.0,1e-06,0
relu__133,activation,3475,3476,3791,3794,12845056,0.0889724478647112,0.012544,12845056
convolution_137,activation,3476,3478,3787,3787,12845056,0.0885853758584707,0.012544,12845056
getitem_551,activation,3480,-1,3787,3787,1024,0.0,1e-06,1024
getitem_552,activation,3481,-1,3787,3787,1024,0.0,1e-06,1024
getitem_553,activation,3482,-1,3787,3787,0,0.0,1e-06,0
relu__134,activation,3483,3484,3783,3786,12845056,0.08549411184713236,0.012544,12845056
convolution_138,activation,3484,3486,3779,3779,51380224,0.08460217584297053,0.050176,51380224
getitem_555,activation,3488,-1,3779,3779,4096,0.0,4e-06,4096
getitem_556,activation,3489,-1,3779,3779,4096,0.0,4e-06,4096
getitem_557,activation,3490,-1,3779,3779,0,0.0,1e-06,0
relu__135,activation,3492,3516,3774,3778,51380224,0.07582131183706217,0.050176,51380224
convolution_139,activation,3493,3495,3770,3770,12845056,0.07980687982402734,0.012544,12845056
getitem_559,activation,3497,-1,3770,3770,1024,0.0,1e-06,1024
getitem_560,activation,3498,-1,3770,3770,1024,0.0,1e-06,1024
getitem_561,activation,3499,-1,3770,3770,0,0.0,1e-06,0
relu__136,activation,3500,3501,3766,3769,12845056,0.07429593579284839,0.012544,12845056
convolution_140,activation,3501,3503,3762,3762,12845056,0.07384838380105786,0.012544,12845056
getitem_563,activation,3505,-1,3762,3762,1024,0.0,1e-06,1024
getitem_564,activation,3506,-1,3762,3762,1024,0.0,1e-06,1024
getitem_565,activation,3507,-1,3762,3762,0,0.0,1e-06,0
relu__137,activation,3508,3509,3758,3761,12845056,0.07065580770559604,0.012544,12845056
convolution_141,activation,3509,3511,3754,3754,51380224,0.0697024317476898,0.050176,51380224
getitem_567,activation,3513,-1,3754,3754,4096,0.0,4e-06,4096
getitem_568,activation,3514,-1,3754,3754,4096,0.0,4e-06,4096
getitem_569,activation,3515,-1,3754,3754,0,0.0,1e-06,0
relu__138,activation,3517,3541,3749,3753,51380224,0.06077833588607609,0.050176,51380224
convolution_142,activation,3518,3520,3745,3745,12845056,0.06479116779938336,0.012544,12845056
getitem_571,activation,3522,-1,3745,3745,1024,0.0,1e-06,1024
getitem_572,activation,3523,-1,3745,3745,1024,0.0,1e-06,1024
getitem_573,activation,3524,-1,3745,3745,0,0.0,1e-06,0
relu__139,activation,3525,3526,3741,3744,12845056,0.059398943951353415,0.012544,12845056
convolution_143,activation,3526,3528,3737,3737,12845056,0.05899257594905793,0.012544,12845056
getitem_575,activation,3530,-1,3737,3737,1024,0.0,1e-06,1024
getitem_576,activation,3531,-1,3737,3737,1024,0.0,1e-06,1024
getitem_577,activation,3532,-1,3737,3737,0,0.0,1e-06,0
relu__140,activation,3533,3534,3733,3736,12845056,0.055678815985098475,0.012544,12845056
convolution_144,activation,3534,3536,3729,3729,51380224,0.05471811199374496,0.050176,51380224
getitem_579,activation,3538,-1,3729,3729,4096,0.0,4e-06,4096
getitem_580,activation,3539,-1,3729,3729,4096,0.0,4e-06,4096
getitem_581,activation,3540,-1,3729,3729,0,0.0,1e-06,0
relu__141,activation,3542,3566,3701,3728,51380224,0.030103872034698713,0.050176,51380224
convolution_145,activation,3543,3545,3720,3720,25690112,0.04702191991358993,0.025088,25690112
getitem_583,activation,3547,-1,3720,3720,2048,0.0,2e-06,2048
getitem_584,activation,3548,-1,3720,3720,2048,0.0,2e-06,2048
getitem_585,activation,3549,-1,3720,3720,0,0.0,1e-06,0
