rank,node_name,node_type,gtype,median_run_time_s,median_peak_mem_bytes,median_active_mem_bytes,device
52,arg0_53,parameter,forward,3.686400130391121e-05,613981184,613981184,unknown
53,arg0_54,parameter,forward,3.753599897027016e-05,613981184,613981184,unknown
54,arg0_55,parameter,forward,3.686400130391121e-05,613981184,613981184,unknown
55,arg0_56,parameter,forward,3.686400130391121e-05,613981184,613981184,unknown
56,arg0_57,parameter,forward,3.686400130391121e-05,613981184,613981184,unknown
57,arg0_58,parameter,forward,3.686400130391121e-05,613981184,613981184,unknown
58,arg0_59,parameter,forward,3.686400130391121e-05,613981184,613981184,unknown
59,arg0_60,parameter,forward,3.7151999771595004e-05,613981184,613981184,unknown
60,arg0_61,parameter,forward,3.686400130391121e-05,613981184,613981184,unknown
61,arg0_62,parameter,forward,3.772800043225288e-05,613981184,613981184,unknown
62,arg0_63,parameter,forward,3.6959998309612273e-05,613981184,613981184,unknown
63,arg0_64,parameter,forward,3.686400130391121e-05,613981184,613981184,unknown
64,arg0_65,parameter,forward,3.7216000258922574e-05,613981184,613981184,unknown
65,arg0_66,parameter,forward,3.673600032925606e-05,613981184,613981184,unknown
66,arg0_67,parameter,forward,3.673600032925606e-05,613981184,613981184,unknown
67,arg0_68,parameter,forward,3.683200106024742e-05,613981184,613981184,unknown
68,arg0_69,parameter,forward,2.457600086927414e-05,613981184,613981184,unknown
69,arg0_70,parameter,forward,1.862400025129318e-05,613981184,613981184,unknown
70,arg0_71,parameter,forward,1.8432000651955604e-05,613981184,613981184,unknown
71,arg0_72,parameter,forward,2.550400048494339e-05,613981184,613981184,unknown
72,arg0_73,parameter,forward,1.8432000651955604e-05,613981184,613981184,unknown
73,arg0_74,parameter,forward,2.4607999250292777e-05,613981184,613981184,unknown
74,arg0_75,parameter,forward,1.849599927663803e-05,613981184,613981184,unknown
75,arg0_76,parameter,forward,1.8144000321626665e-05,613981184,613981184,unknown
76,arg0_77,parameter,forward,1.8432000651955604e-05,613981184,613981184,unknown
77,arg1_1,other,forward,1.7343999817967414e-05,613981184,613981184,unknown
78,arg2_1,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
79,arg2_2,other,forward,1.7376000061631202e-05,613981184,613981184,unknown
80,arg2_3,other,forward,1.6383999958634378e-05,613981184,613981184,unknown
81,arg2_4,other,forward,2.1695999428629874e-05,613981184,613981184,unknown
82,arg2_5,other,forward,2.0608000457286833e-05,613981184,613981184,unknown
83,arg2_6,other,forward,1.862400025129318e-05,613981184,613981184,unknown
84,arg2_7,other,forward,1.8079999834299088e-05,613981184,613981184,unknown
85,arg2_8,other,forward,1.740800030529499e-05,613981184,613981184,unknown
86,arg2_9,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
87,arg2_10,other,forward,1.8751999363303185e-05,613981184,613981184,unknown
88,arg2_11,other,forward,1.7759999260306357e-05,613981184,613981184,unknown
89,arg2_12,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
90,arg2_13,other,forward,1.740800030529499e-05,613981184,613981184,unknown
91,arg2_14,other,forward,1.740800030529499e-05,613981184,613981184,unknown
92,arg2_15,other,forward,1.740800030529499e-05,613981184,613981184,unknown
93,arg2_16,other,forward,1.945599913597107e-05,613981184,613981184,unknown
94,arg2_17,other,forward,1.753599941730499e-05,613981184,613981184,unknown
95,arg2_18,other,forward,1.740800030529499e-05,613981184,613981184,unknown
96,arg2_19,other,forward,1.6575999557971955e-05,613981184,613981184,unknown
97,arg2_20,other,forward,2.284800074994564e-05,613981184,613981184,unknown
98,arg2_21,other,forward,1.945599913597107e-05,613981184,613981184,unknown
99,arg2_22,other,forward,1.7664000391960145e-05,613981184,613981184,unknown
100,arg2_23,other,forward,1.7728000879287718e-05,613981184,613981184,unknown
101,arg2_24,other,forward,1.8079999834299088e-05,613981184,613981184,unknown
102,arg2_25,other,forward,1.744000054895878e-05,613981184,613981184,unknown
103,arg2_26,other,forward,1.8208000808954238e-05,613981184,613981184,unknown
104,arg2_27,other,forward,1.740800030529499e-05,613981184,613981184,unknown
105,arg2_28,other,forward,1.849599927663803e-05,613981184,613981184,unknown
106,arg2_29,other,forward,1.9168000668287278e-05,613981184,613981184,unknown
107,arg2_30,other,forward,1.740800030529499e-05,613981184,613981184,unknown
108,arg2_31,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
109,arg2_32,other,forward,1.8688000738620758e-05,613981184,613981184,unknown
110,arg2_33,other,forward,1.727999933063984e-05,613981184,613981184,unknown
111,arg2_34,other,forward,1.9200000911951066e-05,613981184,613981184,unknown
112,arg2_35,other,forward,2.2528000175952913e-05,613981184,613981184,unknown
113,arg2_36,other,forward,1.740800030529499e-05,613981184,613981184,unknown
114,arg2_37,other,forward,3.670400008559227e-05,613981184,613981184,unknown
115,arg2_38,other,forward,1.8239999189972877e-05,613981184,613981184,unknown
116,arg2_39,other,forward,2.3552000522613525e-05,613981184,613981184,unknown
117,arg2_40,other,forward,1.8464000895619392e-05,613981184,613981184,unknown
118,arg2_41,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
119,arg2_42,other,forward,1.849599927663803e-05,613981184,613981184,unknown
120,arg2_43,other,forward,1.8400000408291815e-05,613981184,613981184,unknown
121,arg2_44,other,forward,1.6383999958634378e-05,613981184,613981184,unknown
122,arg2_45,other,forward,1.942400075495243e-05,613981184,613981184,unknown
123,arg2_46,other,forward,1.8208000808954238e-05,613981184,613981184,unknown
124,arg2_47,other,forward,1.974399946630001e-05,613981184,613981184,unknown
125,arg2_48,other,forward,1.945599913597107e-05,613981184,613981184,unknown
126,arg2_49,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
127,arg2_50,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
128,arg2_51,other,forward,1.849599927663803e-05,613981184,613981184,unknown
129,arg2_52,other,forward,3.58400009572506e-05,613981184,613981184,unknown
130,arg2_53,other,forward,4.0031999349594116e-05,613981184,613981184,unknown
131,arg2_54,other,forward,3.705599904060364e-05,613981184,613981184,unknown
132,arg2_55,other,forward,3.686400130391121e-05,613981184,613981184,unknown
133,arg2_56,other,forward,3.670400008559227e-05,613981184,613981184,unknown
134,arg2_57,other,forward,3.686400130391121e-05,613981184,613981184,unknown
135,arg2_58,other,forward,3.7888001650571824e-05,613981184,613981184,unknown
136,arg2_59,other,forward,3.7888001650571824e-05,613981184,613981184,unknown
137,arg2_60,other,forward,3.686400130391121e-05,613981184,613981184,unknown
138,arg2_61,other,forward,3.58400009572506e-05,613981184,613981184,unknown
139,arg2_62,other,forward,3.7888001650571824e-05,613981184,613981184,unknown
140,arg2_63,other,forward,3.58400009572506e-05,613981184,613981184,unknown
141,arg2_64,other,forward,2.969600073993206e-05,613981184,613981184,unknown
142,arg2_65,other,forward,2.2528000175952913e-05,613981184,613981184,unknown
143,arg2_66,other,forward,3.58400009572506e-05,613981184,613981184,unknown
144,arg2_67,other,forward,3.5999998450279234e-05,613981184,613981184,unknown
145,arg2_68,other,forward,3.5999998450279234e-05,613981184,613981184,unknown
146,arg2_69,other,forward,2.8351999819278716e-05,613981184,613981184,unknown
147,arg2_70,other,forward,1.945599913597107e-05,613981184,613981184,unknown
148,arg2_71,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
149,arg2_72,other,forward,1.8464000895619392e-05,613981184,613981184,unknown
150,arg2_73,other,forward,1.740800030529499e-05,613981184,613981184,unknown
151,arg2_74,other,forward,1.5615999698638916e-05,613981184,613981184,unknown
152,arg2_75,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
153,arg2_76,other,forward,1.852799952030182e-05,613981184,613981184,unknown
154,arg2_77,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
155,arg2_78,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
156,arg2_79,other,forward,3.891199827194214e-05,613981184,613981184,unknown
157,arg2_80,other,forward,1.961600035429001e-05,613981184,613981184,unknown
158,arg2_81,other,forward,1.945599913597107e-05,613981184,613981184,unknown
159,arg2_82,other,forward,1.740800030529499e-05,613981184,613981184,unknown
160,arg2_83,other,forward,1.7632000148296357e-05,613981184,613981184,unknown
161,arg2_84,other,forward,3.680000081658363e-05,613981184,613981184,unknown
162,arg2_85,other,forward,4.710400104522705e-05,613981184,613981184,unknown
163,arg2_86,other,forward,3.7888001650571824e-05,613981184,613981184,unknown
164,arg2_87,other,forward,3.603199869394302e-05,613981184,613981184,unknown
165,arg2_88,other,forward,3.779200091958046e-05,613981184,613981184,unknown
166,arg2_89,other,forward,3.60959991812706e-05,613981184,613981184,unknown
167,arg2_90,other,forward,3.7856001406908035e-05,613981184,613981184,unknown
168,arg2_91,other,forward,3.6928001791238784e-05,613981184,613981184,unknown
169,arg2_92,other,forward,3.686400130391121e-05,613981184,613981184,unknown
170,arg2_93,other,forward,3.606399893760681e-05,613981184,613981184,unknown
171,arg2_94,other,forward,3.686400130391121e-05,613981184,613981184,unknown
172,arg2_95,other,forward,3.7888001650571824e-05,613981184,613981184,unknown
173,arg2_96,other,forward,3.094400092959404e-05,613981184,613981184,unknown
174,arg2_97,other,forward,2.3391999304294587e-05,613981184,613981184,unknown
175,arg2_98,other,forward,2.2431999444961547e-05,613981184,613981184,unknown
176,arg2_99,other,forward,1.9328000023961066e-05,613981184,613981184,unknown
177,arg2_100,other,forward,2.2431999444961547e-05,613981184,613981184,unknown
178,arg2_101,other,forward,3.366399928927422e-05,613981184,613981184,unknown
179,arg2_102,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
180,arg2_103,other,forward,2.0608000457286833e-05,613981184,613981184,unknown
181,arg2_104,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
182,arg2_105,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
183,arg2_106,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
184,arg2_107,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
185,arg2_108,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
186,arg2_109,other,forward,2.4480000138282777e-05,613981184,613981184,unknown
187,arg2_110,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
188,arg2_111,other,forward,2.2528000175952913e-05,613981184,613981184,unknown
189,arg2_112,other,forward,2.3391999304294587e-05,613981184,613981184,unknown
190,arg2_113,other,forward,1.945599913597107e-05,613981184,613981184,unknown
191,arg2_114,other,forward,2.332800067961216e-05,613981184,613981184,unknown
192,arg2_115,other,forward,1.945599913597107e-05,613981184,613981184,unknown
193,arg2_116,other,forward,1.6543999314308167e-05,613981184,613981184,unknown
194,arg2_117,other,forward,1.7696000635623933e-05,613981184,613981184,unknown
195,arg2_118,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
196,arg2_119,other,forward,1.727999933063984e-05,613981184,613981184,unknown
197,arg2_120,other,forward,1.913600042462349e-05,613981184,613981184,unknown
198,arg2_121,other,forward,1.740800030529499e-05,613981184,613981184,unknown
199,arg2_122,other,forward,2.0479999482631683e-05,613981184,613981184,unknown
200,arg2_123,other,forward,2.5599999353289605e-05,613981184,613981184,unknown
201,arg2_124,other,forward,2.6688000187277795e-05,613981184,613981184,unknown
202,arg2_125,other,forward,2.2592000663280486e-05,613981184,613981184,unknown
203,arg2_126,other,forward,1.8208000808954238e-05,613981184,613981184,unknown
204,arg2_127,other,forward,1.740800030529499e-05,613981184,613981184,unknown
205,arg2_128,other,forward,1.740800030529499e-05,613981184,613981184,unknown
206,arg2_129,other,forward,1.740800030529499e-05,613981184,613981184,unknown
207,arg2_130,other,forward,1.7216000705957414e-05,613981184,613981184,unknown
208,arg2_131,other,forward,1.7247999086976052e-05,613981184,613981184,unknown
209,arg2_132,other,forward,1.740800030529499e-05,613981184,613981184,unknown
210,arg2_133,other,forward,1.6383999958634378e-05,613981184,613981184,unknown
211,arg2_134,other,forward,1.651199907064438e-05,613981184,613981184,unknown
212,arg2_135,other,forward,1.6383999958634378e-05,613981184,613981184,unknown
213,arg2_136,other,forward,1.6383999958634378e-05,613981184,613981184,unknown
214,arg2_137,other,forward,1.6416000202298163e-05,613981184,613981184,unknown
215,arg2_138,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
216,arg2_139,other,forward,1.740800030529499e-05,613981184,613981184,unknown
217,arg2_140,other,forward,1.6383999958634378e-05,613981184,613981184,unknown
218,arg2_141,other,forward,1.8208000808954238e-05,613981184,613981184,unknown
219,arg2_142,other,forward,1.6543999314308167e-05,613981184,613981184,unknown
220,arg2_143,other,forward,1.6383999958634378e-05,613981184,613981184,unknown
221,arg2_144,other,forward,1.6607999801635744e-05,613981184,613981184,unknown
222,arg2_145,other,forward,1.7216000705957414e-05,613981184,613981184,unknown
223,arg2_146,other,forward,1.6383999958634378e-05,613981184,613981184,unknown
224,arg2_147,other,forward,1.644800044596195e-05,613981184,613981184,unknown
225,arg2_148,other,forward,1.6607999801635744e-05,613981184,613981184,unknown
226,arg2_149,other,forward,1.9360000267624855e-05,613981184,613981184,unknown
227,arg2_150,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
228,arg2_151,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
229,arg2_152,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
230,arg2_153,other,forward,1.836800016462803e-05,613981184,613981184,unknown
231,arg2_154,other,forward,1.8208000808954238e-05,613981184,613981184,unknown
232,arg2_155,other,forward,1.644800044596195e-05,613981184,613981184,unknown
233,arg2_156,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
234,arg2_157,other,forward,1.6607999801635744e-05,613981184,613981184,unknown
235,arg2_158,other,forward,1.8271999433636665e-05,613981184,613981184,unknown
236,arg2_159,other,forward,1.8559999763965608e-05,613981184,613981184,unknown
237,arg2_160,other,forward,1.9392000511288643e-05,613981184,613981184,unknown
238,arg2_161,other,forward,1.6704000532627105e-05,613981184,613981184,unknown
239,arg2_162,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
240,arg2_163,other,forward,1.6383999958634378e-05,613981184,613981184,unknown
241,arg2_164,other,forward,1.8303999677300454e-05,613981184,613981184,unknown
242,arg2_165,other,forward,1.740800030529499e-05,613981184,613981184,unknown
243,arg2_166,other,forward,1.8208000808954238e-05,613981184,613981184,unknown
244,arg2_167,other,forward,1.5744000673294066e-05,613981184,613981184,unknown
245,arg2_168,other,forward,1.7376000061631202e-05,613981184,613981184,unknown
246,arg2_169,other,forward,1.7632000148296357e-05,613981184,613981184,unknown
247,arg2_170,other,forward,1.7184000462293625e-05,613981184,613981184,unknown
248,arg2_171,other,forward,1.648000068962574e-05,613981184,613981184,unknown
249,arg2_172,other,forward,1.6416000202298163e-05,613981184,613981184,unknown
250,arg2_173,other,forward,1.7503999173641206e-05,613981184,613981184,unknown
251,arg2_174,other,forward,2.022399939596653e-05,613981184,613981184,unknown
252,arg2_175,other,forward,1.8464000895619392e-05,613981184,613981184,unknown
253,arg2_176,other,forward,1.740800030529499e-05,613981184,613981184,unknown
254,arg2_177,other,forward,1.740800030529499e-05,613981184,613981184,unknown
255,arg2_178,other,forward,1.7632000148296357e-05,613981184,613981184,unknown
256,arg2_179,other,forward,1.740800030529499e-05,613981184,613981184,unknown
257,arg2_180,other,forward,1.740800030529499e-05,613981184,613981184,unknown
258,arg2_181,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
259,arg2_182,other,forward,1.817600056529045e-05,613981184,613981184,unknown
260,arg2_183,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
261,arg2_184,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
262,arg2_185,other,forward,2.332800067961216e-05,613981184,613981184,unknown
263,arg2_186,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
264,arg2_187,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
265,arg2_188,other,forward,1.744000054895878e-05,613981184,613981184,unknown
266,arg2_189,other,forward,2.2528000175952913e-05,613981184,613981184,unknown
267,arg2_190,other,forward,1.753599941730499e-05,613981184,613981184,unknown
268,arg2_191,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
269,arg2_192,other,forward,2.2495999932289124e-05,613981184,613981184,unknown
270,arg2_193,other,forward,1.817600056529045e-05,613981184,613981184,unknown
271,arg2_194,other,forward,1.740800030529499e-05,613981184,613981184,unknown
272,arg2_195,other,forward,3.58400009572506e-05,613981184,613981184,unknown
273,arg2_196,other,forward,3.7888001650571824e-05,613981184,613981184,unknown
274,arg2_197,other,forward,4.422400146722794e-05,613981184,613981184,unknown
275,arg2_198,other,forward,3.82080003619194e-05,613981184,613981184,unknown
276,arg2_199,other,forward,3.8623999804258345e-05,613981184,613981184,unknown
277,arg2_200,other,forward,3.58400009572506e-05,613981184,613981184,unknown
278,arg2_201,other,forward,3.6896001547574996e-05,613981184,613981184,unknown
279,arg2_202,other,forward,3.686400130391121e-05,613981184,613981184,unknown
280,arg2_203,other,forward,3.6639999598264696e-05,613981184,613981184,unknown
281,arg2_204,other,forward,3.462399914860725e-05,613981184,613981184,unknown
282,arg2_205,other,forward,2.1503999829292296e-05,613981184,613981184,unknown
283,arg2_206,other,forward,1.945599913597107e-05,613981184,613981184,unknown
284,arg2_207,other,forward,1.862400025129318e-05,613981184,613981184,unknown
285,arg2_208,other,forward,1.740800030529499e-05,613981184,613981184,unknown
286,arg2_209,other,forward,1.664000004529953e-05,613981184,613981184,unknown
287,arg2_210,other,forward,1.740800030529499e-05,613981184,613981184,unknown
288,arg2_211,other,forward,1.740800030529499e-05,613981184,613981184,unknown
289,arg2_212,other,forward,1.6383999958634378e-05,613981184,613981184,unknown
290,arg2_213,other,forward,1.961600035429001e-05,613981184,613981184,unknown
291,arg2_214,other,forward,1.862400025129318e-05,613981184,613981184,unknown
292,arg2_215,other,forward,1.7311999574303626e-05,613981184,613981184,unknown
293,arg2_216,other,forward,1.6543999314308167e-05,613981184,613981184,unknown
294,arg2_217,other,forward,2.0479999482631683e-05,613981184,613981184,unknown
295,arg2_218,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
296,arg2_219,other,forward,1.7311999574303626e-05,613981184,613981184,unknown
297,arg2_220,other,forward,3.798399865627289e-05,613981184,613981184,unknown
298,arg2_221,other,forward,3.891199827194214e-05,613981184,613981184,unknown
299,arg2_222,other,forward,3.686400130391121e-05,613981184,613981184,unknown
300,arg2_223,other,forward,3.686400130391121e-05,613981184,613981184,unknown
301,arg2_224,other,forward,3.8047999143600466e-05,613981184,613981184,unknown
302,arg2_225,other,forward,2.764800004661083e-05,613981184,613981184,unknown
303,arg2_226,other,forward,1.8432000651955604e-05,613981184,613981184,unknown
304,arg2_227,other,forward,2.6623999699950218e-05,613981184,613981184,unknown
305,arg2_228,other,forward,1.740800030529499e-05,613981184,613981184,unknown
306,arg2_229,other,forward,1.7311999574303626e-05,613981184,613981184,unknown
307,arg2_230,other,forward,1.7184000462293625e-05,613981184,613981184,unknown
308,arg2_231,other,forward,1.740800030529499e-05,613981184,613981184,unknown
309,arg3_1,other,forward,1.740800030529499e-05,613981184,613981184,unknown
310,arg3_2,other,forward,1.7216000705957414e-05,613981184,613981184,unknown
311,arg3_3,other,forward,1.7152000218629837e-05,613981184,613981184,unknown
312,embedding,other,forward,0.00022732800245285034,647535616,613981184,unknown
313,mul,other,forward,0.0001000320017337799,681090048,647535616,unknown
314,slice_1,other,forward,4.492799937725067e-05,647535616,647535616,unknown
315,unsqueeze,other,forward,3.2767999917268756e-05,647535616,647535616,unknown
316,add,other,forward,0.00010444799810647964,681090048,647535616,unknown
317,native_dropout,other,forward,0.00016076800227165223,689478656,647535616,unknown
318,getitem,activation,forward,2.2592000663280486e-05,655924224,655924224,unknown
319,getitem_1,activation,forward,1.740800030529499e-05,655924224,655924224,unknown
320,native_layer_norm,other,forward,0.00013209599256515503,689609728,655924224,unknown
321,getitem_2,other,forward,1.849599927663803e-05,689609728,689609728,unknown
322,getitem_3,activation,forward,1.8464000895619392e-05,689609728,689609728,unknown
323,getitem_4,activation,forward,1.740800030529499e-05,689609728,689609728,unknown
324,transpose,other,forward,3.481600061058998e-05,689609728,689609728,unknown
325,t,activation,forward,2.8896000236272813e-05,689609728,689609728,unknown
326,clone,other,forward,0.0001340160071849823,723164160,689609728,unknown
327,_unsafe_view,activation,forward,3.385600075125694e-05,689609728,689609728,unknown
328,mm,other,forward,0.0011701120138168336,790273024,689609728,unknown
329,_unsafe_view_1,other,forward,3.270399942994118e-05,790273024,790273024,unknown
330,add_1,other,forward,0.0004464319944381714,890936320,790273024,unknown
331,view,other,forward,3.2767999917268756e-05,790273024,790273024,unknown
332,unsqueeze_1,other,forward,2.9376000165939333e-05,790273024,790273024,unknown
333,transpose_1,other,forward,2.6847999542951584e-05,790273024,790273024,unknown
334,squeeze,other,forward,3.292800113558769e-05,790273024,790273024,unknown
335,clone_1,other,forward,0.0004618239998817444,890936320,790273024,unknown
336,select,other,forward,3.462399914860725e-05,790273024,790273024,unknown
337,select_1,other,forward,2.5599999353289605e-05,790273024,790273024,unknown
338,select_2,other,forward,2.764800004661083e-05,790273024,790273024,unknown
339,view_1,other,forward,3.2767999917268756e-05,790273024,790273024,unknown
340,transpose_2,other,forward,2.7615999802947046e-05,790273024,790273024,unknown
341,view_2,other,forward,3.071999922394752e-05,790273024,790273024,unknown
342,transpose_3,other,forward,2.5536000728607178e-05,790273024,790273024,unknown
343,view_3,other,forward,2.8672000393271447e-05,790273024,790273024,unknown
344,transpose_4,activation,forward,2.6399999856948852e-05,790273024,790273024,unknown
345,mul_1,activation,forward,0.0001730560064315796,823827456,790273024,unknown
346,transpose_5,activation,forward,2.7775999158620835e-05,823827456,823827456,unknown
347,bmm,other,forward,0.0002959359884262085,890936320,823827456,unknown
348,_softmax,activation,forward,0.0003082239925861359,958045184,890936320,unknown
349,native_dropout_1,other,forward,0.00044921600818634034,974822400,890936320,unknown
350,getitem_5,activation,forward,1.945599913597107e-05,974822400,974822400,unknown
351,getitem_6,activation,forward,1.740800030529499e-05,974822400,974822400,unknown
352,bmm_1,other,forward,0.0003328000009059906,1008376832,974822400,unknown
353,transpose_6,other,forward,2.851199917495251e-05,1008376832,1008376832,unknown
354,clone_2,other,forward,0.00010035199671983719,1041931264,1008376832,unknown
355,view_4,activation,forward,3.2800000160932544e-05,1008376832,1008376832,unknown
356,t_1,activation,forward,2.768000029027462e-05,1008376832,1008376832,unknown
357,addmm,other,forward,0.0004526079893112183,1042979840,1008376832,unknown
358,view_5,other,forward,3.347200155258179e-05,1041931264,1041931264,unknown
359,transpose_7,other,forward,2.956799976527691e-05,1041931264,1041931264,unknown
360,native_dropout_2,other,forward,0.0001730560064315796,1083874304,1041931264,unknown
361,getitem_7,other,forward,2.1503999829292296e-05,1050319872,1050319872,unknown
362,getitem_8,activation,forward,1.8432000651955604e-05,1050319872,1050319872,unknown
363,add_2,activation,forward,0.00020070399343967437,1083874304,1050319872,unknown
364,native_layer_norm_1,other,forward,0.00011878400295972824,1084005376,1050319872,unknown
365,getitem_9,other,forward,2.2752000018954278e-05,1084005376,1084005376,unknown
366,getitem_10,activation,forward,1.852799952030182e-05,1084005376,1084005376,unknown
367,getitem_11,activation,forward,2.316799946129322e-05,1084005376,1084005376,unknown
368,view_7,activation,forward,3.385600075125694e-05,1084005376,1084005376,unknown
369,t_2,activation,forward,3.174399957060814e-05,1084005376,1084005376,unknown
370,addmm_1,other,forward,0.0015206400156021118,1219271680,1084005376,unknown
371,view_8,other,forward,3.481600061058998e-05,1218223104,1218223104,unknown
372,relu,activation,forward,0.0006028479933738709,1352440832,1218223104,unknown
373,native_dropout_3,other,forward,0.0007383040189743042,1385995264,1218223104,unknown
374,getitem_12,other,forward,2.2528000175952913e-05,1385995264,1385995264,unknown
375,getitem_13,activation,forward,1.7696000635623933e-05,1385995264,1385995264,unknown
376,view_9,activation,forward,3.2767999917268756e-05,1385995264,1385995264,unknown
