activation_name,node_type,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,median_mem_size_bytes,inactive_time_s,recomp_time_s,recomp_memory_bytes
view_31,activation,504,506,1081,1081,4194304,0.04955036826245491,0.004096,4194304
t_11,activation,505,506,1078,1078,4194304,0.049135648261755746,0.004096,4194304
getitem_43,activation,510,-1,1076,1076,262144,0.0,0.000256,262144
add_9,activation,511,555,1060,1060,1048576,0.04606057624518873,0.0010767360068857671,1048576
getitem_45,activation,514,-1,1060,1060,2048,0.0,2e-06,2048
getitem_46,activation,515,-1,1061,1070,2048,0.0,2e-06,2048
t_12,activation,517,520,1054,1054,3145728,0.047136800250038545,0.003072,3145728
_unsafe_view_6,activation,519,520,1052,1052,1048576,0.04684496024996046,0.001024,1048576
transpose_28,activation,536,544,1020,1020,1048576,0.043965472247451565,0.001024,1048576
mul_4,activation,537,539,1024,1024,1048576,0.044637216255068814,0.001024,1048576
transpose_29,activation,538,539,1026,1026,1048576,0.044814368247985875,0.001024,1048576
_softmax_3,activation,540,541,1023,1023,2097152,0.044382240250706695,0.002048,2097152
getitem_47,activation,542,544,1018,1018,2097152,0.0437965122535825,0.002048,2097152
getitem_48,activation,543,-1,1022,1022,524288,0.0,0.000512,524288
view_37,activation,547,549,1011,1011,1048576,0.04307049624994399,0.001024,1048576
t_13,activation,548,549,1008,1008,1048576,0.04286262424476447,0.001024,1048576
getitem_50,activation,554,-1,1004,1004,262144,0.0,0.000256,262144
add_11,activation,555,575,988,988,1048576,0.04033948825486006,0.001024,1048576
getitem_52,activation,558,-1,988,988,2048,0.0,2e-06,2048
getitem_53,activation,559,-1,989,998,2048,0.0,2e-06,2048
view_40,activation,560,562,982,982,1048576,0.04065897625312211,0.001024,1048576
t_14,activation,561,562,979,979,4194304,0.040268832253292225,0.004096,4194304
relu_3,activation,564,565,977,977,4194304,0.0398571842517704,0.004096,4194304
getitem_55,activation,567,-1,976,976,1048576,0.0,0.001024,1048576
view_42,activation,568,570,970,970,4194304,0.03857820825837555,0.004096,4194304
t_15,activation,569,570,967,967,4194304,0.03807542425952855,0.004096,4194304
getitem_57,activation,574,-1,965,965,262144,0.0,0.000256,262144
add_12,activation,575,619,949,949,1048576,0.034363424256443995,0.0011023360025137665,1048576
getitem_59,activation,578,-1,949,949,2048,0.0,2e-06,2048
getitem_60,activation,579,-1,950,959,2048,0.0,2e-06,2048
t_16,activation,581,584,943,943,3145728,0.03529731224477292,0.003072,3145728
_unsafe_view_8,activation,583,584,941,941,1048576,0.034932768251746904,0.001024,1048576
transpose_36,activation,600,608,909,909,1048576,0.03216489624977115,0.001024,1048576
mul_5,activation,601,603,913,913,1048576,0.03278134424425664,0.001024,1048576
transpose_37,activation,602,603,915,915,1048576,0.032922656245529675,0.001024,1048576
_softmax_4,activation,604,605,912,912,2097152,0.03257654424570504,0.002048,2097152
getitem_61,activation,606,608,907,907,2097152,0.03200003225542608,0.002048,2097152
getitem_62,activation,607,-1,911,911,524288,0.0,0.000512,524288
view_48,activation,611,613,900,900,1048576,0.03131395225413146,0.001024,1048576
t_17,activation,612,613,897,897,1048576,0.031108128251507904,0.001024,1048576
getitem_64,activation,618,-1,893,893,262144,0.0,0.000256,262144
add_14,activation,619,639,877,877,1048576,0.02857270424440505,0.001024,1048576
getitem_66,activation,622,-1,877,877,2048,0.0,2e-06,2048
getitem_67,activation,623,-1,878,887,2048,0.0,2e-06,2048
view_51,activation,624,626,871,871,1048576,0.028961824245750924,0.001024,1048576
t_18,activation,625,626,868,868,4194304,0.02854915224015715,0.004096,4194304
relu_4,activation,628,629,866,866,4194304,0.028119072236120722,0.004096,4194304
getitem_69,activation,631,-1,865,865,1048576,0.0,0.001024,1048576
view_53,activation,632,634,859,859,4194304,0.026891296228393934,0.004096,4194304
t_19,activation,633,634,856,856,4194304,0.02646224022284152,0.004096,4194304
getitem_71,activation,638,-1,854,854,262144,0.0,0.000256,262144
add_15,activation,639,683,838,838,1048576,0.02314137624390425,0.0011151359938085079,1048576
getitem_73,activation,642,-1,838,838,2048,0.0,2e-06,2048
getitem_74,activation,643,-1,839,848,2048,0.0,2e-06,2048
t_20,activation,645,648,832,832,3145728,0.024193024225533027,0.003072,3145728
_unsafe_view_10,activation,647,648,830,830,1048576,0.02386739223822953,0.001024,1048576
transpose_44,activation,664,672,798,798,1048576,0.020945920240134013,0.001024,1048576
mul_6,activation,665,667,802,802,1048576,0.02159104024060072,0.001024,1048576
transpose_45,activation,666,667,804,804,1048576,0.021753856239840403,0.001024,1048576
_softmax_5,activation,668,669,801,801,2097152,0.021334016242995874,0.002048,2097152
getitem_75,activation,670,672,796,796,2097152,0.020784128239378346,0.002048,2097152
getitem_76,activation,671,-1,800,800,524288,0.0,0.000512,524288
view_59,activation,675,677,789,789,1048576,0.020079616243019707,0.001024,1048576
t_21,activation,676,677,786,786,1048576,0.019866624237969522,0.001024,1048576
getitem_78,activation,682,-1,782,782,262144,0.0,0.000256,262144
add_17,activation,683,703,766,766,1048576,0.017084416214376695,0.001024,1048576
getitem_80,activation,686,-1,766,766,2048,0.0,2e-06,2048
getitem_81,activation,687,-1,767,776,2048,0.0,2e-06,2048
view_62,activation,688,690,760,760,1048576,0.017509376229718335,0.001024,1048576
t_22,activation,689,690,757,757,4194304,0.017105920236557725,0.004096,4194304
relu_5,activation,692,693,755,755,4194304,0.016632832236588003,0.004096,4194304
getitem_83,activation,695,-1,754,754,1048576,0.0,0.001024,1048576
view_64,activation,696,698,748,748,4194304,0.015446016224101184,0.004096,4194304
t_23,activation,697,698,745,745,4194304,0.014979072222486137,0.004096,4194304
getitem_85,activation,702,-1,743,743,262144,0.0,0.000256,262144
add_18,activation,703,704,728,728,1048576,0.013559808222576976,0.001024,1048576
getitem_87,activation,706,-1,728,728,2048,0.0,2e-06,2048
getitem_88,activation,707,-1,729,738,2048,0.0,2e-06,2048
view_66,activation,708,710,722,722,1048576,0.006100992154330015,0.00178995200060308,1048576
t_24,activation,709,710,719,719,61440000,0.001563647964969277,0.06,61440000
