rank,node_name,op_type,node_type,gtype,median_run_time_s,median_peak_mem_bytes,median_active_mem_bytes,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,memory_size_bytes,inactive_time_s,recomp_time_s,recomp_memory_bytes,device
151,arg0_152,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
152,arg0_153,placeholder,parameter,forward,1.8432000651955604e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
153,arg0_154,placeholder,parameter,forward,1.6383999958634378e-05,751040512,751040512,-1,-1,-1,-1,1048576,0.0,0.0,0,unknown
154,arg0_155,placeholder,parameter,forward,1.8432000651955604e-05,751040512,751040512,-1,-1,-1,-1,4096,0.0,0.0,0,unknown
155,arg0_156,placeholder,parameter,forward,2.3552000522613525e-05,751040512,751040512,-1,-1,-1,-1,4096,0.0,0.0,0,unknown
156,arg0_157,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,1048576,0.0,0.0,0,unknown
157,arg0_158,placeholder,parameter,forward,1.8432000651955604e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
158,arg0_159,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
159,arg0_160,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,2359296,0.0,0.0,0,unknown
160,arg0_161,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
161,arg0_162,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
162,arg0_163,placeholder,parameter,forward,1.8432000651955604e-05,751040512,751040512,-1,-1,-1,-1,1048576,0.0,0.0,0,unknown
163,arg0_164,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,4096,0.0,0.0,0,unknown
164,arg0_165,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,4096,0.0,0.0,0,unknown
165,arg0_166,placeholder,parameter,forward,5.427199974656105e-05,751040512,751040512,-1,-1,-1,-1,1048576,0.0,0.0,0,unknown
166,arg0_167,placeholder,parameter,forward,1.945599913597107e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
167,arg0_168,placeholder,parameter,forward,4.300799965858459e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
168,arg0_169,placeholder,parameter,forward,2.5599999353289605e-05,751040512,751040512,-1,-1,-1,-1,2359296,0.0,0.0,0,unknown
169,arg0_170,placeholder,parameter,forward,1.8432000651955604e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
170,arg0_171,placeholder,parameter,forward,1.6383999958634378e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
171,arg0_172,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,1048576,0.0,0.0,0,unknown
172,arg0_173,placeholder,parameter,forward,1.6383999958634378e-05,751040512,751040512,-1,-1,-1,-1,4096,0.0,0.0,0,unknown
173,arg0_174,placeholder,parameter,forward,1.6383999958634378e-05,751040512,751040512,-1,-1,-1,-1,4096,0.0,0.0,0,unknown
174,arg0_175,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,1048576,0.0,0.0,0,unknown
175,arg0_176,placeholder,parameter,forward,1.6383999958634378e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
176,arg0_177,placeholder,parameter,forward,1.8432000651955604e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
