activation_name,node_type,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,median_mem_size_bytes,inactive_time_s,recomp_time_s,recomp_memory_bytes
getitem_34,activation,479,-1,1133,1133,1048576,0.0,0.001024,1048576
view_26,activation,483,485,1122,1122,2097152,0.07486259153112777,0.002048,2097152
t_9,activation,484,485,1119,1119,1048576,0.07463219153136023,0.001024,1048576
getitem_36,activation,490,-1,1115,1115,524288,0.0,0.000512,524288
add_8,activation,491,511,1099,1099,2097152,0.07167897548154002,0.002048,2097152
getitem_38,activation,494,-1,1099,1099,4096,0.0,4e-06,4096
getitem_39,activation,495,-1,1100,1109,4096,0.0,4e-06,4096
view_29,activation,496,498,1093,1093,2097152,0.07215411148592837,0.002048,2097152
t_10,activation,497,498,1090,1090,4194304,0.0716369914729149,0.004096,4194304
relu_2,activation,500,501,1088,1088,8388608,0.07095500748790806,0.008192,8388608
getitem_41,activation,503,-1,1087,1087,2097152,0.0,0.002048,2097152
view_31,activation,504,506,1081,1081,8388608,0.06957567947544162,0.008192,8388608
t_11,activation,505,506,1078,1078,4194304,0.06909747146070008,0.004096,4194304
getitem_43,activation,510,-1,1076,1076,524288,0.0,0.000512,524288
add_9,activation,511,555,1060,1060,2097152,0.06557593541964889,0.002048,2097152
getitem_45,activation,514,-1,1060,1060,4096,0.0,4e-06,4096
getitem_46,activation,515,-1,1061,1070,4096,0.0,4e-06,4096
t_12,activation,517,520,1054,1054,3145728,0.06671155143715446,0.003072,3145728
_unsafe_view_6,activation,519,520,1052,1052,2097152,0.06631628744117919,0.002048,2097152
transpose_28,activation,536,544,1020,1020,2097152,0.06325759944692251,0.002048,2097152
mul_4,activation,537,539,1024,1024,2097152,0.0640122874379158,0.002048,2097152
transpose_29,activation,538,539,1026,1026,2097152,0.0641935354359448,0.002048,2097152
_softmax_3,activation,540,541,1023,1023,4194304,0.06370918343961238,0.004096,4194304
getitem_47,activation,542,544,1018,1018,4194304,0.06304153544269499,0.004096,4194304
getitem_48,activation,543,-1,1022,1022,1048576,0.0,0.001024,1048576
view_37,activation,547,549,1011,1011,2097152,0.06226022344641384,0.002048,2097152
t_13,activation,548,549,1008,1008,1048576,0.06202675143815574,0.001024,1048576
getitem_50,activation,554,-1,1004,1004,524288,0.0,0.000512,524288
add_11,activation,555,575,988,988,2097152,0.05892198344320058,0.002048,2097152
getitem_52,activation,558,-1,988,988,4096,0.0,4e-06,4096
getitem_53,activation,559,-1,989,998,4096,0.0,4e-06,4096
view_40,activation,560,562,982,982,2097152,0.05949235140904783,0.002048,2097152
t_14,activation,561,562,979,979,4194304,0.05898342341929673,0.004096,4194304
relu_3,activation,564,565,977,977,8388608,0.05827379143610596,0.008192,8388608
getitem_55,activation,567,-1,976,976,2097152,0.0,0.002048,2097152
view_42,activation,568,570,970,970,8388608,0.05685350345075131,0.008192,8388608
t_15,activation,569,570,967,967,4194304,0.056377343436703094,0.004096,4194304
getitem_57,activation,574,-1,965,965,524288,0.0,0.000512,524288
add_12,activation,575,619,949,949,2097152,0.052968447424471383,0.002048,2097152
getitem_59,activation,578,-1,949,949,4096,0.0,4e-06,4096
getitem_60,activation,579,-1,950,959,4096,0.0,4e-06,4096
t_16,activation,581,584,943,943,3145728,0.05399244744330646,0.003072,3145728
_unsafe_view_8,activation,583,584,941,941,2097152,0.053586943451315185,0.002048,2097152
transpose_36,activation,600,608,909,909,2097152,0.05040742344222965,0.002048,2097152
mul_5,activation,601,603,913,913,2097152,0.05109964744746687,0.002048,2097152
transpose_37,activation,602,603,915,915,2097152,0.05127782344445588,0.002048,2097152
_softmax_4,activation,604,605,912,912,4194304,0.05083955144509675,0.004096,4194304
getitem_61,activation,606,608,907,907,4194304,0.05019443143904211,0.004096,4194304
getitem_62,activation,607,-1,911,911,1048576,0.0,0.001024,1048576
view_48,activation,611,613,900,900,2097152,0.049458175430074344,0.002048,2097152
t_17,activation,612,613,897,897,1048576,0.04921958342939617,0.001024,1048576
getitem_64,activation,618,-1,893,893,524288,0.0,0.000512,524288
add_14,activation,619,639,877,877,2097152,0.04601548745296897,0.002048,2097152
getitem_66,activation,622,-1,877,877,4096,0.0,4e-06,4096
getitem_67,activation,623,-1,878,887,4096,0.0,4e-06,4096
view_51,activation,624,626,871,871,2097152,0.046562303425744196,0.002048,2097152
t_18,activation,625,626,868,868,4194304,0.046035967417061355,0.004096,4194304
relu_4,activation,628,629,866,866,8388608,0.045188095428049586,0.008192,8388608
getitem_69,activation,631,-1,865,865,2097152,0.0,0.002048,2097152
view_53,activation,632,634,859,859,8388608,0.04375756744667889,0.008192,8388608
t_19,activation,633,634,856,856,4194304,0.04326502345688643,0.004096,4194304
getitem_71,activation,638,-1,854,854,524288,0.0,0.000512,524288
add_15,activation,639,683,838,838,2097152,0.03954073546268047,0.002048,2097152
getitem_73,activation,642,-1,838,838,4096,0.0,4e-06,4096
getitem_74,activation,643,-1,839,848,4096,0.0,4e-06,4096
t_20,activation,645,648,832,832,3145728,0.04069068746455015,0.003072,3145728
_unsafe_view_10,activation,647,648,830,830,2097152,0.040312831452116386,0.002048,2097152
transpose_44,activation,664,672,798,798,2097152,0.03704422348737717,0.002048,2097152
mul_6,activation,665,667,802,802,2097152,0.037782527474686516,0.002048,2097152
transpose_45,activation,666,667,804,804,2097152,0.03795660747028889,0.002048,2097152
_softmax_5,activation,668,669,801,801,4194304,0.037481471484527004,0.004096,4194304
getitem_75,activation,670,672,796,796,4194304,0.03685887949354946,0.004096,4194304
getitem_76,activation,671,-1,800,800,1048576,0.0,0.001024,1048576
view_59,activation,675,677,789,789,2097152,0.03609497548639774,0.002048,2097152
t_21,activation,676,677,786,786,1048576,0.03584921548329294,0.001024,1048576
getitem_78,activation,682,-1,782,782,524288,0.0,0.000512,524288
add_17,activation,683,703,766,766,2097152,0.03249971148930491,0.002048,2097152
getitem_80,activation,686,-1,766,766,4096,0.0,4e-06,4096
getitem_81,activation,687,-1,767,776,4096,0.0,4e-06,4096
view_62,activation,688,690,760,760,2097152,0.033031167490407826,0.002048,2097152
t_22,activation,689,690,757,757,4194304,0.03251199948973953,0.004096,4194304
relu_5,activation,692,693,755,755,8388608,0.03178700747527182,0.008192,8388608
getitem_83,activation,695,-1,754,754,2097152,0.0,0.002048,2097152
view_64,activation,696,698,748,748,8388608,0.030354431496933103,0.008192,8388608
t_23,activation,697,698,745,745,4194304,0.029857791483402254,0.004096,4194304
getitem_85,activation,702,-1,743,743,524288,0.0,0.000512,524288
add_18,activation,703,704,728,728,2097152,0.028680191481485963,0.002048,2097152
getitem_87,activation,706,-1,728,728,4096,0.0,4e-06,4096
getitem_88,activation,707,-1,729,738,4096,0.0,4e-06,4096
view_66,activation,708,710,722,722,2097152,0.012403711698949337,0.002723840086720884,2097152
t_24,activation,709,710,719,719,61440000,0.0038645760510116816,0.06,61440000
