activation_name,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,avg_mem_size_bytes,inactive_time_s,avg_swap_time_s,recomp_time_s,recomp_memory_bytes,recompute_ratio
getitem_252,2856,-1,4412,4412,1024,0.0,0.0,0.0,1024,0.0
getitem_253,2857,-1,4412,4412,0,0.0,0.0,0.0,0,0.0
relu__59,2858,2859,4408,4411,3211264,0.3185161606390032,0.0,0.0006584319770336152,3211264,inf
convolution_63,2859,2861,4404,4404,12845056,0.3171327366307381,0.0,0.0008417279720306397,12845056,inf
getitem_255,2863,-1,4404,4404,4096,0.0,0.0,0.0,4096,0.0
getitem_256,2864,-1,4404,4404,4096,0.0,0.0,0.0,4096,0.0
getitem_257,2865,-1,4404,4404,0,0.0,0.0,0.0,0,0.0
relu__60,2867,2891,4399,4403,12845056,0.3109016967434438,0.0,0.0038420479521155356,12845056,inf
convolution_64,2868,2870,4395,4395,3211264,0.31352620869316183,0.0,0.0008826880007982254,3211264,inf
getitem_259,2872,-1,4395,4395,1024,0.0,0.0,0.0,1024,0.0
getitem_260,2873,-1,4395,4395,1024,0.0,0.0,0.0,1024,0.0
getitem_261,2874,-1,4395,4395,0,0.0,0.0,0.0,0,0.0
relu__61,2875,2876,4391,4394,3211264,0.3104204166680577,0.0,0.0012195839732885361,3211264,inf
convolution_65,2876,2878,4387,4387,3211264,0.30993094467744253,0.0,0.0013076479770243168,3211264,inf
getitem_263,2880,-1,4387,4387,1024,0.0,0.0,0.0,1024,0.0
getitem_264,2881,-1,4387,4387,1024,0.0,0.0,0.0,1024,0.0
getitem_265,2882,-1,4387,4387,0,0.0,0.0,0.0,0,0.0
relu__62,2883,2884,4383,4386,3211264,0.308424640716985,0.0,0.0006062079817056655,3211264,inf
convolution_66,2884,2886,4379,4379,12845056,0.3072091527227314,0.0,0.0008959999755024909,12845056,inf
getitem_267,2888,-1,4379,4379,4096,0.0,0.0,0.0,4096,0.0
getitem_268,2889,-1,4379,4379,4096,0.0,0.0,0.0,4096,0.0
getitem_269,2890,-1,4379,4379,0,0.0,0.0,0.0,0,0.0
relu__63,2892,2916,4374,4378,12845056,0.30061977674067025,0.0,0.003996607987210155,12845056,inf
convolution_67,2893,2895,4370,4370,3211264,0.3034869127552957,0.0,0.0008243199735879897,3211264,inf
getitem_271,2897,-1,4370,4370,1024,0.0,0.0,0.0,1024,0.0
getitem_272,2898,-1,4370,4370,1024,0.0,0.0,0.0,1024,0.0
getitem_273,2899,-1,4370,4370,0,0.0,0.0,0.0,0,0.0
relu__64,2900,2901,4366,4369,3211264,0.30026745673827826,0.0,0.0013230080157518387,3211264,inf
convolution_68,2901,2903,4362,4362,3211264,0.2996469127368182,0.0,0.001451008014380932,3211264,inf
getitem_275,2905,-1,4362,4362,1024,0.0,0.0,0.0,1024,0.0
getitem_276,2906,-1,4362,4362,1024,0.0,0.0,0.0,1024,0.0
getitem_277,2907,-1,4362,4362,0,0.0,0.0,0.0,0,0.0
relu__65,2908,2909,4358,4361,3211264,0.2979061127211898,0.0,0.0007710720002651215,3211264,inf
convolution_69,2909,2911,4354,4354,12845056,0.2966158727165311,0.0,0.0008990720063447952,12845056,inf
getitem_279,2913,-1,4354,4354,4096,0.0,0.0,0.0,4096,0.0
getitem_280,2914,-1,4354,4354,4096,0.0,0.0,0.0,4096,0.0
getitem_281,2915,-1,4354,4354,0,0.0,0.0,0.0,0,0.0
relu__66,2917,2941,4349,4353,12845056,0.29079552064649755,0.0,0.003309568015858531,12845056,inf
convolution_70,2918,2920,4345,4345,3211264,0.29309542463719845,0.0,0.000726016018539667,3211264,inf
getitem_283,2922,-1,4345,4345,1024,0.0,0.0,0.0,1024,0.0
getitem_284,2923,-1,4345,4345,1024,0.0,0.0,0.0,1024,0.0
getitem_285,2924,-1,4345,4345,0,0.0,0.0,0.0,0,0.0
relu__67,2925,2926,4341,4344,3211264,0.2901176326852292,0.0,0.0011704320088028908,3211264,inf
convolution_71,2926,2928,4337,4337,3211264,0.2896199686843902,0.0,0.0012687360122799873,3211264,inf
getitem_287,2930,-1,4337,4337,1024,0.0,0.0,0.0,1024,0.0
getitem_288,2931,-1,4337,4337,1024,0.0,0.0,0.0,1024,0.0
getitem_289,2932,-1,4337,4337,0,0.0,0.0,0.0,0,0.0
relu__68,2933,2934,4333,4336,3211264,0.2879805446695537,0.0,0.0006010879948735237,3211264,inf
convolution_72,2934,2936,4329,4329,12845056,0.2868633606713265,0.0,0.0008181759938597679,12845056,inf
getitem_291,2938,-1,4329,4329,4096,0.0,0.0,0.0,4096,0.0
getitem_292,2939,-1,4329,4329,4096,0.0,0.0,0.0,4096,0.0
getitem_293,2940,-1,4329,4329,0,0.0,0.0,0.0,0,0.0
relu__69,2942,2966,4324,4328,12845056,0.28095091273449363,0.0,0.003282815979793669,12845056,inf
convolution_73,2943,2945,4320,4320,3211264,0.2831400647088886,0.0,0.0006830400004982948,3211264,inf
getitem_295,2947,-1,4320,4320,1024,0.0,0.0,0.0,1024,0.0
getitem_296,2948,-1,4320,4320,1024,0.0,0.0,0.0,1024,0.0
getitem_297,2949,-1,4320,4320,0,0.0,0.0,0.0,0,0.0
relu__70,2950,2951,4316,4319,3211264,0.279741440711543,0.0,0.001153024010360241,3211264,inf
convolution_74,2951,2953,4312,4312,3211264,0.279168000722304,0.0,0.0012523520141839981,3211264,inf
getitem_299,2955,-1,4312,4312,1024,0.0,0.0,0.0,1024,0.0
getitem_300,2956,-1,4312,4312,1024,0.0,0.0,0.0,1024,0.0
getitem_301,2957,-1,4312,4312,0,0.0,0.0,0.0,0,0.0
relu__71,2958,2959,4308,4311,3211264,0.27746211273036897,0.0,0.0005938239693641662,3211264,inf
convolution_75,2959,2961,4304,4304,12845056,0.2763244487084448,0.0,0.0008837119787931443,12845056,inf
getitem_303,2963,-1,4304,4304,4096,0.0,0.0,0.0,4096,0.0
getitem_304,2964,-1,4304,4304,4096,0.0,0.0,0.0,4096,0.0
getitem_305,2965,-1,4304,4304,0,0.0,0.0,0.0,0,0.0
relu__72,2967,2991,4299,4303,12845056,0.269552768729627,0.0,0.004221951946616173,12845056,inf
convolution_76,2968,2970,4295,4295,3211264,0.27257561671361324,0.0,0.000835583969950676,3211264,inf
getitem_307,2972,-1,4295,4295,1024,0.0,0.0,0.0,1024,0.0
getitem_308,2973,-1,4295,4295,1024,0.0,0.0,0.0,1024,0.0
getitem_309,2974,-1,4295,4295,0,0.0,0.0,0.0,0,0.0
relu__73,2975,2976,4291,4294,3211264,0.2692117767650633,0.0,0.0011591679975390433,3211264,inf
convolution_77,2976,2978,4287,4287,3211264,0.2686567687541246,0.0,0.0013086720034480093,3211264,inf
getitem_311,2980,-1,4287,4287,1024,0.0,0.0,0.0,1024,0.0
getitem_312,2981,-1,4287,4287,1024,0.0,0.0,0.0,1024,0.0
getitem_313,2982,-1,4287,4287,0,0.0,0.0,0.0,0,0.0
relu__74,2983,2984,4283,4286,3211264,0.2669333768039941,0.0,0.0006318079754710198,3211264,inf
convolution_78,2984,2986,4279,4279,12845056,0.2656574727818369,0.0,0.000995327986776829,12845056,inf
getitem_315,2988,-1,4279,4279,4096,0.0,0.0,0.0,4096,0.0
getitem_316,2989,-1,4279,4279,4096,0.0,0.0,0.0,4096,0.0
getitem_317,2990,-1,4279,4279,0,0.0,0.0,0.0,0,0.0
relu__75,2992,3016,4274,4278,12845056,0.258376832798123,0.0,0.0045424640104174616,12845056,inf
convolution_79,2993,2995,4270,4270,3211264,0.26179904078692173,0.0,0.0008202240243554115,3211264,inf
getitem_319,2997,-1,4270,4270,1024,0.0,0.0,0.0,1024,0.0
getitem_320,2998,-1,4270,4270,1024,0.0,0.0,0.0,1024,0.0
getitem_321,2999,-1,4270,4270,0,0.0,0.0,0.0,0,0.0
relu__76,3000,3001,4266,4269,3211264,0.25840755284018785,0.0,0.0012431359812617303,3211264,inf
convolution_80,3001,3003,4262,4262,3211264,0.2578504968397316,0.0,0.0013783039823174479,3211264,inf
getitem_323,3005,-1,4262,4262,1024,0.0,0.0,0.0,1024,0.0
getitem_324,3006,-1,4262,4262,1024,0.0,0.0,0.0,1024,0.0
getitem_325,3007,-1,4262,4262,0,0.0,0.0,0.0,0,0.0
relu__77,3008,3009,4258,4261,3211264,0.25609024083800574,0.0,0.0006174720227718354,3211264,inf
convolution_81,3009,3011,4254,4254,12845056,0.25481024082191245,0.0,0.0010086400285363197,12845056,inf
getitem_327,3013,-1,4254,4254,4096,0.0,0.0,0.0,4096,0.0
getitem_328,3014,-1,4254,4254,4096,0.0,0.0,0.0,4096,0.0
getitem_329,3015,-1,4254,4254,0,0.0,0.0,0.0,0,0.0
relu__78,3017,3041,4249,4253,12845056,0.24745996878109836,0.0,0.0041983999833464635,12845056,inf
convolution_82,3018,3020,4245,4245,3211264,0.2503435527514662,0.0,0.0009123840108513832,3211264,inf
getitem_331,3022,-1,4245,4245,1024,0.0,0.0,0.0,1024,0.0
getitem_332,3023,-1,4245,4245,1024,0.0,0.0,0.0,1024,0.0
getitem_333,3024,-1,4245,4245,0,0.0,0.0,0.0,0,0.0
relu__79,3025,3026,4241,4244,3211264,0.24684966469742317,0.0,0.0012083199992775917,3211264,inf
convolution_83,3026,3028,4237,4237,3211264,0.24604582470469136,0.0,0.001332224003970623,3211264,inf
getitem_335,3030,-1,4237,4237,1024,0.0,0.0,0.0,1024,0.0
getitem_336,3031,-1,4237,4237,1024,0.0,0.0,0.0,1024,0.0
getitem_337,3032,-1,4237,4237,0,0.0,0.0,0.0,0,0.0
relu__80,3033,3034,4233,4236,3211264,0.24434188876487276,0.0,0.0006133759692311287,3211264,inf
convolution_84,3034,3036,4229,4229,12845056,0.24310284879244828,0.0,0.0009902079701423646,12845056,inf
getitem_339,3038,-1,4229,4229,4096,0.0,0.0,0.0,4096,0.0
getitem_340,3039,-1,4229,4229,4096,0.0,0.0,0.0,4096,0.0
getitem_341,3040,-1,4229,4229,0,0.0,0.0,0.0,0,0.0
relu__81,3042,3066,4224,4228,12845056,0.23624000073038018,0.0,0.004146176010370255,12845056,inf
convolution_85,3043,3045,4220,4220,3211264,0.23929152072779802,0.0,0.0007751680165529252,3211264,inf
getitem_343,3047,-1,4220,4220,1024,0.0,0.0,0.0,1024,0.0
getitem_344,3048,-1,4220,4220,1024,0.0,0.0,0.0,1024,0.0
getitem_345,3049,-1,4220,4220,0,0.0,0.0,0.0,0,0.0
relu__82,3050,3051,4216,4219,3211264,0.23587545672059032,0.0,0.0012390399649739264,3211264,inf
convolution_86,3051,3053,4212,4212,3211264,0.23521395272389028,0.0,0.001374207966029644,3211264,inf
getitem_347,3055,-1,4212,4212,1024,0.0,0.0,0.0,1024,0.0
getitem_348,3056,-1,4212,4212,1024,0.0,0.0,0.0,1024,0.0
getitem_349,3057,-1,4212,4212,0,0.0,0.0,0.0,0,0.0
relu__83,3058,3059,4208,4211,3211264,0.23352230470627522,0.0,0.0006103040166199207,3211264,inf
convolution_87,3059,3061,4204,4204,12845056,0.23212864069640615,0.0,0.0010096640214323997,12845056,inf
getitem_351,3063,-1,4204,4204,4096,0.0,0.0,0.0,4096,0.0
getitem_352,3064,-1,4204,4204,4096,0.0,0.0,0.0,4096,0.0
getitem_353,3065,-1,4204,4204,0,0.0,0.0,0.0,0,0.0
relu__84,3067,3091,4199,4203,12845056,0.2253088006004689,0.0,0.004521984077990055,12845056,inf
convolution_88,3068,3070,4195,4195,3211264,0.22871360065042956,0.0,0.0008171520307660103,3211264,inf
getitem_355,3072,-1,4195,4195,1024,0.0,0.0,0.0,1024,0.0
getitem_356,3073,-1,4195,4195,1024,0.0,0.0,0.0,1024,0.0
getitem_357,3074,-1,4195,4195,0,0.0,0.0,0.0,0,0.0
relu__85,3075,3076,4191,4194,3211264,0.22539481658302235,0.0,0.001197056032717228,3211264,inf
convolution_89,3076,3078,4187,4187,3211264,0.22486131256632497,0.0,0.0013455360382795334,3211264,inf
getitem_359,3080,-1,4187,4187,1024,0.0,0.0,0.0,1024,0.0
getitem_360,3081,-1,4187,4187,1024,0.0,0.0,0.0,1024,0.0
getitem_361,3082,-1,4187,4187,0,0.0,0.0,0.0,0,0.0
relu__86,3083,3084,4183,4186,3211264,0.22314816054888054,0.0,0.0006010880134999752,3211264,inf
convolution_90,3084,3086,4179,4179,12845056,0.22177190457098173,0.0,0.0011233280077576637,12845056,inf
getitem_363,3088,-1,4179,4179,4096,0.0,0.0,0.0,4096,0.0
getitem_364,3089,-1,4179,4179,4096,0.0,0.0,0.0,4096,0.0
getitem_365,3090,-1,4179,4179,0,0.0,0.0,0.0,0,0.0
relu__87,3092,3116,4174,4178,12845056,0.21509644865617147,0.0,0.0041471999697387215,12845056,inf
convolution_91,3093,3095,4170,4170,3211264,0.21810905665531738,0.0,0.0007321599721908569,3211264,inf
getitem_367,3097,-1,4170,4170,1024,0.0,0.0,0.0,1024,0.0
getitem_368,3098,-1,4170,4170,1024,0.0,0.0,0.0,1024,0.0
getitem_369,3099,-1,4170,4170,0,0.0,0.0,0.0,0,0.0
relu__88,3100,3101,4166,4169,3211264,0.21470630462467652,0.0,0.001187840010970831,3211264,inf
convolution_92,3101,3103,4162,4162,3211264,0.21408064062148316,0.0,0.0013557760044932365,3211264,inf
getitem_371,3105,-1,4162,4162,1024,0.0,0.0,0.0,1024,0.0
getitem_372,3106,-1,4162,4162,1024,0.0,0.0,0.0,1024,0.0
getitem_373,3107,-1,4162,4162,0,0.0,0.0,0.0,0,0.0
relu__89,3108,3109,4158,4161,3211264,0.2123080965951084,0.0,0.0006062080115079879,3211264,inf
convolution_93,3109,3111,4154,4154,12845056,0.2110721285790204,0.0,0.0009707520008087158,12845056,inf
getitem_375,3113,-1,4154,4154,4096,0.0,0.0,0.0,4096,0.0
getitem_376,3114,-1,4154,4154,4096,0.0,0.0,0.0,4096,0.0
getitem_377,3115,-1,4154,4154,0,0.0,0.0,0.0,0,0.0
relu__90,3117,3141,4149,4153,12845056,0.20469772860035299,0.0,0.0038983680270612245,12845056,inf
convolution_94,3118,3120,4145,4145,3211264,0.20738060863316055,0.0,0.0007997440025210381,3211264,inf
getitem_379,3122,-1,4145,4145,1024,0.0,0.0,0.0,1024,0.0
getitem_380,3123,-1,4145,4145,1024,0.0,0.0,0.0,1024,0.0
getitem_381,3124,-1,4145,4145,0,0.0,0.0,0.0,0,0.0
relu__91,3125,3126,4141,4144,3211264,0.2039235846623778,0.0,0.0012113920226693154,3211264,inf
convolution_95,3126,3128,4137,4137,3211264,0.20328051264956593,0.0,0.0013639680296182633,3211264,inf
getitem_383,3130,-1,4137,4137,1024,0.0,0.0,0.0,1024,0.0
getitem_384,3131,-1,4137,4137,1024,0.0,0.0,0.0,1024,0.0
getitem_385,3132,-1,4137,4137,0,0.0,0.0,0.0,0,0.0
relu__92,3133,3134,4133,4136,3211264,0.20148544062115256,0.0,0.0006215680018067359,3211264,inf
convolution_96,3134,3136,4129,4129,12845056,0.200107136650011,0.0,0.0009041920006275176,12845056,inf
getitem_387,3138,-1,4129,4129,4096,0.0,0.0,0.0,4096,0.0
getitem_388,3139,-1,4129,4129,4096,0.0,0.0,0.0,4096,0.0
getitem_389,3140,-1,4129,4129,0,0.0,0.0,0.0,0,0.0
relu__93,3142,3166,4124,4128,12845056,0.19487644865736364,0.0,0.0032072639912366875,12845056,inf
convolution_97,3143,3145,4120,4120,3211264,0.19705664065852765,0.0,0.000645119994878769,3211264,inf
getitem_391,3147,-1,4120,4120,1024,0.0,0.0,0.0,1024,0.0
getitem_392,3148,-1,4120,4120,1024,0.0,0.0,0.0,1024,0.0
getitem_393,3149,-1,4120,4120,0,0.0,0.0,0.0,0,0.0
relu__94,3150,3151,4116,4119,3211264,0.19377779270336035,0.0,0.001141759991645813,3211264,inf
convolution_98,3151,3153,4112,4112,3211264,0.19320323269814257,0.0,0.001223775990307331,3211264,inf
getitem_395,3155,-1,4112,4112,1024,0.0,0.0,0.0,1024,0.0
getitem_396,3156,-1,4112,4112,1024,0.0,0.0,0.0,1024,0.0
getitem_397,3157,-1,4112,4112,0,0.0,0.0,0.0,0,0.0
relu__95,3158,3159,4108,4111,3211264,0.19149212869629262,0.0,0.0005959680192172528,3211264,inf
convolution_99,3159,3161,4104,4104,12845056,0.19024796867743132,0.0,0.0007741440162062645,12845056,inf
getitem_399,3163,-1,4104,4104,4096,0.0,0.0,0.0,4096,0.0
getitem_400,3164,-1,4104,4104,4096,0.0,0.0,0.0,4096,0.0
getitem_401,3165,-1,4104,4104,0,0.0,0.0,0.0,0,0.0
relu__96,3167,3191,4099,4103,12845056,0.18503376069478691,0.0,0.003185663988813758,12845056,inf
convolution_100,3168,3170,4095,4095,3211264,0.18719440070167181,0.0,0.0006410239785909652,3211264,inf
getitem_403,3172,-1,4095,4095,1024,0.0,0.0,0.0,1024,0.0
getitem_404,3173,-1,4095,4095,1024,0.0,0.0,0.0,1024,0.0
getitem_405,3174,-1,4095,4095,0,0.0,0.0,0.0,0,0.0
relu__97,3175,3176,4091,4094,3211264,0.18393910473771394,0.0,0.0011059200093150139,3211264,inf
convolution_101,3176,3178,4087,4087,3211264,0.18333904073946175,0.0,0.0012062720134854315,3211264,inf
getitem_407,3180,-1,4087,4087,1024,0.0,0.0,0.0,1024,0.0
getitem_408,3181,-1,4087,4087,1024,0.0,0.0,0.0,1024,0.0
getitem_409,3182,-1,4087,4087,0,0.0,0.0,0.0,0,0.0
relu__98,3183,3184,4083,4086,3211264,0.1816136007402092,0.0,0.0005949440076947212,3211264,inf
convolution_102,3184,3186,4079,4079,12845056,0.18055273672379551,0.0,0.0007710720002651214,12845056,inf
getitem_411,3188,-1,4079,4079,4096,0.0,0.0,0.0,4096,0.0
getitem_412,3189,-1,4079,4079,4096,0.0,0.0,0.0,4096,0.0
getitem_413,3190,-1,4079,4079,0,0.0,0.0,0.0,0,0.0
relu__99,3192,3216,4074,4078,12845056,0.17469340872764583,0.0,0.003691519962623715,12845056,inf
convolution_103,3193,3195,4070,4070,3211264,0.17718582470528774,0.0,0.0008120319843292237,3211264,inf
getitem_415,3197,-1,4070,4070,1024,0.0,0.0,0.0,1024,0.0
getitem_416,3198,-1,4070,4070,1024,0.0,0.0,0.0,1024,0.0
getitem_417,3199,-1,4070,4070,0,0.0,0.0,0.0,0,0.0
relu__100,3200,3201,4066,4069,3211264,0.1736601926777511,0.0,0.0013905919790267944,3211264,inf
convolution_104,3201,3203,4062,4062,3211264,0.17316662468947464,0.0,0.0013137919828295707,3211264,inf
getitem_419,3205,-1,4062,4062,1024,0.0,0.0,0.0,1024,0.0
getitem_420,3206,-1,4062,4062,1024,0.0,0.0,0.0,1024,0.0
getitem_421,3207,-1,4062,4062,0,0.0,0.0,0.0,0,0.0
relu__101,3208,3209,4058,4061,3211264,0.1715261766649782,0.0,0.0006154240071773529,3211264,inf
convolution_105,3209,3211,4054,4054,12845056,0.1705062726810574,0.0,0.0008304640129208565,12845056,inf
getitem_423,3213,-1,4054,4054,4096,0.0,0.0,0.0,4096,0.0
getitem_424,3214,-1,4054,4054,4096,0.0,0.0,0.0,4096,0.0
getitem_425,3215,-1,4054,4054,0,0.0,0.0,0.0,0,0.0
relu__102,3217,3241,4049,4053,12845056,0.16520502468198522,0.0,0.003341312048956753,12845056,inf
convolution_106,3218,3220,4045,4045,3211264,0.16744246472977095,0.0,0.000706559993326664,3211264,inf
getitem_427,3222,-1,4045,4045,1024,0.0,0.0,0.0,1024,0.0
getitem_428,3223,-1,4045,4045,1024,0.0,0.0,0.0,1024,0.0
getitem_429,3224,-1,4045,4045,0,0.0,0.0,0.0,0,0.0
relu__103,3225,3226,4041,4044,3211264,0.16405302468687277,0.0,0.00118169604241848,3211264,inf
convolution_107,3226,3228,4037,4037,3211264,0.1634836806841193,0.0,0.001277952041476965,3211264,inf
getitem_431,3230,-1,4037,4037,1024,0.0,0.0,0.0,1024,0.0
getitem_432,3231,-1,4037,4037,1024,0.0,0.0,0.0,1024,0.0
getitem_433,3232,-1,4037,4037,0,0.0,0.0,0.0,0,0.0
relu__104,3233,3234,4033,4036,3211264,0.16177872067689886,0.0,0.0005642240159213543,3211264,inf
convolution_108,3234,3236,4029,4029,12845056,0.1608304647058247,0.0,0.0007434240132570267,12845056,inf
getitem_435,3238,-1,4029,4029,4096,0.0,0.0,0.0,4096,0.0
getitem_436,3239,-1,4029,4029,4096,0.0,0.0,0.0,4096,0.0
getitem_437,3240,-1,4029,4029,0,0.0,0.0,0.0,0,0.0
relu__105,3242,3266,4024,4028,12845056,0.1550868487060068,0.0,0.00387788799032569,12845056,inf
convolution_109,3243,3245,4020,4020,3211264,0.15777484870329483,0.0,0.0008273919969797134,3211264,inf
getitem_439,3247,-1,4020,4020,1024,0.0,0.0,0.0,1024,0.0
getitem_440,3248,-1,4020,4020,1024,0.0,0.0,0.0,1024,0.0
getitem_441,3249,-1,4020,4020,0,0.0,0.0,0.0,0,0.0
relu__106,3250,3251,4016,4019,3211264,0.15444070469588025,0.0,0.0012083199992775917,3211264,inf
convolution_110,3251,3253,4012,4012,3211264,0.15384883267804966,0.0,0.0013557760044932365,3211264,inf
getitem_443,3255,-1,4012,4012,1024,0.0,0.0,0.0,1024,0.0
getitem_444,3256,-1,4012,4012,1024,0.0,0.0,0.0,1024,0.0
getitem_445,3257,-1,4012,4012,0,0.0,0.0,0.0,0,0.0
relu__107,3258,3259,4008,4011,3211264,0.1521489927023648,0.0,0.0006195200011134147,3211264,inf
convolution_111,3259,3261,4004,4004,12845056,0.1511239687129854,0.0,0.0008488959968090058,12845056,inf
getitem_447,3263,-1,4004,4004,4096,0.0,0.0,0.0,4096,0.0
getitem_448,3264,-1,4004,4004,4096,0.0,0.0,0.0,4096,0.0
getitem_449,3265,-1,4004,4004,0,0.0,0.0,0.0,0,0.0
relu__108,3267,3291,3999,4003,12845056,0.145613824713975,0.0,0.003583999991416932,12845056,inf
convolution_112,3268,3270,3995,3995,3211264,0.14808780869469032,0.0,0.0006901760175824165,3211264,inf
getitem_451,3272,-1,3995,3995,1024,0.0,0.0,0.0,1024,0.0
getitem_452,3273,-1,3995,3995,1024,0.0,0.0,0.0,1024,0.0
getitem_453,3274,-1,3995,3995,0,0.0,0.0,0.0,0,0.0
relu__109,3275,3276,3991,3994,3211264,0.14484992073476297,0.0,0.0011878399923443794,3211264,inf
convolution_113,3276,3278,3987,3987,3211264,0.14437580872327072,0.0,0.0012912639901041985,3211264,inf
getitem_455,3280,-1,3987,3987,1024,0.0,0.0,0.0,1024,0.0
getitem_456,3281,-1,3987,3987,1024,0.0,0.0,0.0,1024,0.0
getitem_457,3282,-1,3987,3987,0,0.0,0.0,0.0,0,0.0
relu__110,3283,3284,3983,3986,3211264,0.14279782471805796,0.0,0.0005826559886336327,3211264,inf
convolution_114,3284,3286,3979,3979,12845056,0.14159872070513652,0.0,0.000895999986678362,12845056,inf
getitem_459,3288,-1,3979,3979,4096,0.0,0.0,0.0,4096,0.0
getitem_460,3289,-1,3979,3979,4096,0.0,0.0,0.0,4096,0.0
getitem_461,3290,-1,3979,3979,0,0.0,0.0,0.0,0,0.0
relu__111,3292,3316,3974,3978,12845056,0.13643468867614847,0.0,0.0031856640186160804,12845056,inf
convolution_115,3293,3295,3970,3970,3211264,0.13858816069923321,0.0,0.0006307840049266816,3211264,inf
getitem_463,3297,-1,3970,3970,1024,0.0,0.0,0.0,1024,0.0
getitem_464,3298,-1,3970,3970,1024,0.0,0.0,0.0,1024,0.0
getitem_465,3299,-1,3970,3970,0,0.0,0.0,0.0,0,0.0
relu__112,3300,3301,3966,3969,3211264,0.13541376072727127,0.0,0.0011489279866218566,3211264,inf
convolution_116,3301,3303,3962,3962,3211264,0.13490892872400564,0.0,0.0012707839906215667,3211264,inf
getitem_467,3305,-1,3962,3962,1024,0.0,0.0,0.0,1024,0.0
getitem_468,3306,-1,3962,3962,1024,0.0,0.0,0.0,1024,0.0
getitem_469,3307,-1,3962,3962,0,0.0,0.0,0.0,0,0.0
relu__113,3308,3309,3958,3961,3211264,0.13326643269509056,0.0,0.0005847040265798569,3211264,inf
convolution_117,3309,3311,3954,3954,12845056,0.13224345671571766,0.0,0.0007577600255608558,12845056,inf
getitem_471,3313,-1,3954,3954,4096,0.0,0.0,0.0,4096,0.0
getitem_472,3314,-1,3954,3954,4096,0.0,0.0,0.0,4096,0.0
getitem_473,3315,-1,3954,3954,0,0.0,0.0,0.0,0,0.0
relu__114,3317,3341,3949,3953,12845056,0.1271459846682844,0.0,0.003234816001728177,12845056,inf
convolution_118,3318,3320,3945,3945,3211264,0.12947251268289955,0.0,0.0006154239922761917,3211264,inf
getitem_475,3322,-1,3945,3945,1024,0.0,0.0,0.0,1024,0.0
getitem_476,3323,-1,3945,3945,1024,0.0,0.0,0.0,1024,0.0
getitem_477,3324,-1,3945,3945,0,0.0,0.0,0.0,0,0.0
relu__115,3325,3326,3941,3944,3211264,0.12615577664785063,0.0,0.0011806720495224,3211264,inf
convolution_119,3326,3328,3937,3937,3211264,0.12566323266550877,0.0,0.00128614404425025,3211264,inf
getitem_479,3330,-1,3937,3937,1024,0.0,0.0,0.0,1024,0.0
getitem_480,3331,-1,3937,3937,1024,0.0,0.0,0.0,1024,0.0
getitem_481,3332,-1,3937,3937,0,0.0,0.0,0.0,0,0.0
relu__116,3333,3334,3933,3936,3211264,0.12402995272167006,0.0,0.000566271971911192,3211264,inf
convolution_120,3334,3336,3929,3929,12845056,0.12296089671179632,0.0,0.0007464959695935248,12845056,inf
getitem_483,3338,-1,3929,3929,4096,0.0,0.0,0.0,4096,0.0
getitem_484,3339,-1,3929,3929,4096,0.0,0.0,0.0,4096,0.0
getitem_485,3340,-1,3929,3929,0,0.0,0.0,0.0,0,0.0
relu__117,3342,3366,3924,3928,12845056,0.11753779278881832,0.0,0.003459071958437563,12845056,inf
convolution_121,3343,3345,3920,3920,3211264,0.11989504074491543,0.0,0.0008335360065102578,3211264,inf
getitem_487,3347,-1,3920,3920,1024,0.0,0.0,0.0,1024,0.0
getitem_488,3348,-1,3920,3920,1024,0.0,0.0,0.0,1024,0.0
getitem_489,3349,-1,3920,3920,0,0.0,0.0,0.0,0,0.0
relu__118,3350,3351,3916,3919,3211264,0.11673702473938447,0.0,0.0011632639542222022,3211264,inf
convolution_122,3351,3353,3912,3912,3211264,0.11627417673170548,0.0,0.0012605439573526382,3211264,inf
getitem_491,3355,-1,3912,3912,1024,0.0,0.0,0.0,1024,0.0
getitem_492,3356,-1,3912,3912,1024,0.0,0.0,0.0,1024,0.0
getitem_493,3357,-1,3912,3912,0,0.0,0.0,0.0,0,0.0
relu__119,3358,3359,3908,3911,3211264,0.11470233670249566,0.0,0.000565248005092144,3211264,inf
convolution_123,3359,3361,3904,3904,12845056,0.11374694468639776,0.0,0.0007362560033798217,12845056,inf
getitem_495,3363,-1,3904,3904,4096,0.0,0.0,0.0,4096,0.0
getitem_496,3364,-1,3904,3904,4096,0.0,0.0,0.0,4096,0.0
getitem_497,3365,-1,3904,3904,0,0.0,0.0,0.0,0,0.0
relu__120,3367,3391,3899,3903,12845056,0.1080627206619828,0.0,0.0036823040451854465,12845056,inf
convolution_124,3368,3370,3895,3895,3211264,0.11083161671087134,0.0,0.0006215679869055748,3211264,inf
getitem_499,3372,-1,3895,3895,1024,0.0,0.0,0.0,1024,0.0
getitem_500,3373,-1,3895,3895,1024,0.0,0.0,0.0,1024,0.0
getitem_501,3374,-1,3895,3895,0,0.0,0.0,0.0,0,0.0
relu__121,3375,3376,3891,3894,3211264,0.1075640326384454,0.0,0.0011530240438878537,3211264,inf
convolution_125,3376,3378,3887,3887,3211264,0.10696908863075068,0.0,0.0013506560400128364,3211264,inf
getitem_503,3380,-1,3887,3887,1024,0.0,0.0,0.0,1024,0.0
